'Elapsed time','ECG'
'0:47.830',-0.410
'0:47.840',-0.400
'0:47.850',-0.490
'0:47.860',-0.450
'0:47.870',-0.575
'0:47.880',-0.515
'0:47.890',-0.545
'0:47.900',-0.490
'0:47.910',-0.555
'0:47.920',-0.470
'0:47.930',-0.290
'0:47.940',1.255
'0:47.950',3.225
'0:47.960',2.095
'0:47.970',-1.325
'0:47.980',-2.840
'0:47.990',-2.630
'0:48.000',-1.605
'0:48.010',-1.010
'0:48.020',-0.685
'0:48.030',-0.615
'0:48.040',-0.510
'0:48.050',-0.495
'0:48.060',-0.430
'0:48.070',-0.475
'0:48.080',-0.380
'0:48.090',-0.455
'0:48.100',-0.360
'0:48.110',-0.410
'0:48.120',-0.335
'0:48.130',-0.385
'0:48.140',-0.285
'0:48.150',-0.330
'0:48.160',-0.220
'0:48.170',-0.220
'0:48.180',-0.135
'0:48.190',-0.150
'0:48.200',-0.005
'0:48.210',0.005
'0:48.220',0.090
'0:48.230',0.045
'0:48.240',0.100
'0:48.250',-0.035
'0:48.260',-0.010
'0:48.270',-0.140
'0:48.280',-0.220
'0:48.290',-0.370
'0:48.300',-0.355
'0:48.310',-0.485
'0:48.320',-0.465
'0:48.330',-0.560
'0:48.340',-0.540
'0:48.350',-0.660
'0:48.360',-0.635
'0:48.370',-0.700
'0:48.380',-0.645
'0:48.390',-0.735
'0:48.400',-0.695
'0:48.410',-0.735
'0:48.420',-0.645
'0:48.430',-0.715
'0:48.440',-0.645
'0:48.450',-0.685
'0:48.460',-0.575
'0:48.470',-0.635
'0:48.480',-0.555
'0:48.490',-0.595
'0:48.500',-0.525
'0:48.510',-0.595
'0:48.520',-0.545
'0:48.530',-0.585
'0:48.540',-0.500
'0:48.550',-0.570
'0:48.560',-0.495
'0:48.570',-0.560
'0:48.580',-0.515
'0:48.590',-0.560
'0:48.600',-0.505
'0:48.610',-0.560
'0:48.620',-0.490
'0:48.630',-0.560
'0:48.640',-0.500
'0:48.650',-0.560
'0:48.660',-0.475
'0:48.670',-0.505
'0:48.680',-0.415
'0:48.690',-0.420
'0:48.700',-0.335
'0:48.710',-0.355
'0:48.720',-0.255
'0:48.730',-0.360
'0:48.740',-0.345
'0:48.750',-0.430
'0:48.760',-0.400
'0:48.770',-0.515
'0:48.780',-0.505
'0:48.790',-0.575
'0:48.800',-0.525
'0:48.810',-0.590
'0:48.820',-0.515
'0:48.830',-0.560
'0:48.840',-0.510
'0:48.850',-0.560
'0:48.860',0.035
'0:48.870',2.160
'0:48.880',3.605
'0:48.890',0.960
'0:48.900',-2.075
'0:48.910',-2.885
'0:48.920',-2.250
'0:48.930',-1.320
'0:48.940',-0.735
'0:48.950',-0.615
'0:48.960',-0.455
'0:48.970',-0.435
'0:48.980',-0.340
'0:48.990',-0.395
'0:49.000',-0.315
'0:49.010',-0.355
'0:49.020',-0.285
'0:49.030',-0.325
'0:49.040',-0.235
'0:49.050',-0.285
'0:49.060',-0.185
'0:49.070',-0.205
'0:49.080',-0.135
'0:49.090',-0.145
'0:49.100',-0.015
'0:49.110',-0.015
'0:49.120',0.115
'0:49.130',0.130
'0:49.140',0.240
'0:49.150',0.190
'0:49.160',0.240
'0:49.170',0.145
'0:49.180',0.140
'0:49.190',0.005
'0:49.200',-0.055
'0:49.210',-0.215
'0:49.220',-0.225
'0:49.230',-0.365
'0:49.240',-0.370
'0:49.250',-0.465
'0:49.260',-0.445
'0:49.270',-0.540
'0:49.280',-0.515
'0:49.290',-0.595
'0:49.300',-0.560
'0:49.310',-0.635
'0:49.320',-0.585
'0:49.330',-0.640
'0:49.340',-0.575
'0:49.350',-0.615
'0:49.360',-0.550
'0:49.370',-0.575
'0:49.380',-0.495
'0:49.390',-0.520
'0:49.400',-0.435
'0:49.410',-0.465
'0:49.420',-0.390
'0:49.430',-0.465
'0:49.440',-0.415
'0:49.450',-0.455
'0:49.460',-0.425
'0:49.470',-0.485
'0:49.480',-0.430
'0:49.490',-0.485
'0:49.500',-0.425
'0:49.510',-0.485
'0:49.520',-0.440
'0:49.530',-0.495
'0:49.540',-0.440
'0:49.550',-0.490
'0:49.560',-0.435
'0:49.570',-0.485
'0:49.580',-0.435
'0:49.590',-0.495
'0:49.600',-0.445
'0:49.610',-0.500
'0:49.620',-0.445
'0:49.630',-0.465
'0:49.640',-0.355
'0:49.650',-0.365
'0:49.660',-0.285
'0:49.670',-0.325
'0:49.680',-0.220
'0:49.690',-0.260
'0:49.700',-0.260
'0:49.710',-0.360
'0:49.720',-0.355
'0:49.730',-0.450
'0:49.740',-0.420
'0:49.750',-0.500
'0:49.760',-0.465
'0:49.770',-0.515
'0:49.780',-0.470
'0:49.790',-0.515
'0:49.800',-0.455
'0:49.810',-0.500
'0:49.820',-0.320
'0:49.830',0.930
'0:49.840',3.405
'0:49.850',2.955
'0:49.860',-0.540
'0:49.870',-2.640
'0:49.880',-2.495
'0:49.890',-1.660
'0:49.900',-0.865
'0:49.910',-0.665
'0:49.920',-0.465
'0:49.930',-0.455
'0:49.940',-0.345
'0:49.950',-0.365
'0:49.960',-0.295
'0:49.970',-0.330
'0:49.980',-0.275
'0:49.990',-0.300
'0:50.000',-0.235
'0:50.010',-0.275
'0:50.020',-0.220
'0:50.030',-0.225
'0:50.040',-0.145
'0:50.050',-0.155
'0:50.060',-0.055
'0:50.070',-0.040
'0:50.080',0.060
'0:50.090',0.080
'0:50.100',0.185
'0:50.110',0.175
'0:50.120',0.240
'0:50.130',0.170
'0:50.140',0.170
'0:50.150',0.065
'0:50.160',0.015
'0:50.170',-0.115
'0:50.180',-0.165
'0:50.190',-0.275
'0:50.200',-0.300
'0:50.210',-0.395
'0:50.220',-0.390
'0:50.230',-0.455
'0:50.240',-0.435
'0:50.250',-0.510
'0:50.260',-0.490
'0:50.270',-0.545
'0:50.280',-0.510
'0:50.290',-0.560
'0:50.300',-0.515
'0:50.310',-0.540
'0:50.320',-0.485
'0:50.330',-0.510
'0:50.340',-0.440
'0:50.350',-0.445
'0:50.360',-0.375
'0:50.370',-0.390
'0:50.380',-0.335
'0:50.390',-0.360
'0:50.400',-0.325
'0:50.410',-0.365
'0:50.420',-0.325
'0:50.430',-0.365
'0:50.440',-0.315
'0:50.450',-0.365
'0:50.460',-0.335
'0:50.470',-0.375
'0:50.480',-0.340
'0:50.490',-0.380
'0:50.500',-0.345
'0:50.510',-0.390
'0:50.520',-0.350
'0:50.530',-0.385
'0:50.540',-0.350
'0:50.550',-0.395
'0:50.560',-0.350
'0:50.570',-0.385
'0:50.580',-0.330
'0:50.590',-0.320
'0:50.600',-0.255
'0:50.610',-0.260
'0:50.620',-0.205
'0:50.630',-0.225
'0:50.640',-0.155
'0:50.650',-0.185
'0:50.660',-0.200
'0:50.670',-0.280
'0:50.680',-0.290
'0:50.690',-0.370
'0:50.700',-0.340
'0:50.710',-0.400
'0:50.720',-0.395
'0:50.730',-0.425
'0:50.740',-0.395
'0:50.750',-0.430
'0:50.760',-0.385
'0:50.770',-0.400
'0:50.780',-0.025
'0:50.790',1.785
'0:50.800',3.690
'0:50.810',1.950
'0:50.820',-1.285
'0:50.830',-2.600
'0:50.840',-2.100
'0:50.850',-1.195
'0:50.860',-0.645
'0:50.870',-0.490
'0:50.880',-0.335
'0:50.890',-0.330
'0:50.900',-0.255
'0:50.910',-0.270
'0:50.920',-0.225
'0:50.930',-0.250
'0:50.940',-0.215
'0:50.950',-0.225
'0:50.960',-0.175
'0:50.970',-0.190
'0:50.980',-0.130
'0:50.990',-0.135
'0:51.000',-0.075
'0:51.010',-0.065
'0:51.020',0.030
'0:51.030',0.055
'0:51.040',0.135
'0:51.050',0.170
'0:51.060',0.260
'0:51.070',0.275
'0:51.080',0.320
'0:51.090',0.270
'0:51.100',0.245
'0:51.110',0.150
'0:51.120',0.095
'0:51.130',-0.025
'0:51.140',-0.085
'0:51.150',-0.195
'0:51.160',-0.205
'0:51.170',-0.270
'0:51.180',-0.285
'0:51.190',-0.340
'0:51.200',-0.345
'0:51.210',-0.385
'0:51.220',-0.370
'0:51.230',-0.420
'0:51.240',-0.400
'0:51.250',-0.445
'0:51.260',-0.420
'0:51.270',-0.445
'0:51.280',-0.410
'0:51.290',-0.420
'0:51.300',-0.375
'0:51.310',-0.370
'0:51.320',-0.325
'0:51.330',-0.345
'0:51.340',-0.300
'0:51.350',-0.325
'0:51.360',-0.285
'0:51.370',-0.310
'0:51.380',-0.280
'0:51.390',-0.315
'0:51.400',-0.290
'0:51.410',-0.305
'0:51.420',-0.280
'0:51.430',-0.305
'0:51.440',-0.270
'0:51.450',-0.285
'0:51.460',-0.280
'0:51.470',-0.305
'0:51.480',-0.280
'0:51.490',-0.305
'0:51.500',-0.285
'0:51.510',-0.300
'0:51.520',-0.265
'0:51.530',-0.290
'0:51.540',-0.280
'0:51.550',-0.295
'0:51.560',-0.245
'0:51.570',-0.235
'0:51.580',-0.165
'0:51.590',-0.150
'0:51.600',-0.110
'0:51.610',-0.095
'0:51.620',-0.070
'0:51.630',-0.145
'0:51.640',-0.155
'0:51.650',-0.205
'0:51.660',-0.250
'0:51.670',-0.305
'0:51.680',-0.305
'0:51.690',-0.345
'0:51.700',-0.300
'0:51.710',-0.335
'0:51.720',-0.330
'0:51.730',-0.330
'0:51.740',-0.300
'0:51.750',-0.130
'0:51.760',1.375
'0:51.770',3.430
'0:51.780',2.390
'0:51.790',-0.925
'0:51.800',-2.520
'0:51.810',-2.255
'0:51.820',-1.280
'0:51.830',-0.655
'0:51.840',-0.410
'0:51.850',-0.305
'0:51.860',-0.245
'0:51.870',-0.195
'0:51.880',-0.145
'0:51.890',-0.155
'0:51.900',-0.105
'0:51.910',-0.105
'0:51.920',-0.085
'0:51.930',-0.075
'0:51.940',-0.045
'0:51.950',-0.050
'0:51.960',-0.015
'0:51.970',0.005
'0:51.980',0.065
'0:51.990',0.095
'0:52.000',0.175
'0:52.010',0.215
'0:52.020',0.285
'0:52.030',0.335
'0:52.040',0.395
'0:52.050',0.395
'0:52.060',0.390
'0:52.070',0.340
'0:52.080',0.300
'0:52.090',0.200
'0:52.100',0.115
'0:52.110',0.010
'0:52.120',-0.065
'0:52.130',-0.135
'0:52.140',-0.170
'0:52.150',-0.235
'0:52.160',-0.255
'0:52.170',-0.270
'0:52.180',-0.285
'0:52.190',-0.320
'0:52.200',-0.315
'0:52.210',-0.335
'0:52.220',-0.330
'0:52.230',-0.350
'0:52.240',-0.345
'0:52.250',-0.345
'0:52.260',-0.325
'0:52.270',-0.315
'0:52.280',-0.290
'0:52.290',-0.270
'0:52.300',-0.250
'0:52.310',-0.240
'0:52.320',-0.230
'0:52.330',-0.215
'0:52.340',-0.190
'0:52.350',-0.215
'0:52.360',-0.205
'0:52.370',-0.220
'0:52.380',-0.215
'0:52.390',-0.230
'0:52.400',-0.215
'0:52.410',-0.230
'0:52.420',-0.215
'0:52.430',-0.220
'0:52.440',-0.220
'0:52.450',-0.215
'0:52.460',-0.215
'0:52.470',-0.225
'0:52.480',-0.210
'0:52.490',-0.190
'0:52.500',-0.140
'0:52.510',-0.120
'0:52.520',-0.070
'0:52.530',-0.050
'0:52.540',-0.020
'0:52.550',-0.010
'0:52.560',-0.060
'0:52.570',-0.090
'0:52.580',-0.125
'0:52.590',-0.200
'0:52.600',-0.230
'0:52.610',-0.260
'0:52.620',-0.260
'0:52.630',-0.255
'0:52.640',-0.270
'0:52.650',-0.260
'0:52.660',-0.255
'0:52.670',-0.245
'0:52.680',-0.190
'0:52.690',0.745
'0:52.700',2.950
'0:52.710',2.940
'0:52.720',-0.245
'0:52.730',-2.380
'0:52.740',-2.515
'0:52.750',-1.690
'0:52.760',-0.770
'0:52.770',-0.430
'0:52.780',-0.255
'0:52.790',-0.185
'0:52.800',-0.135
'0:52.810',-0.100
'0:52.820',-0.095
'0:52.830',-0.080
'0:52.840',-0.060
'0:52.850',-0.050
'0:52.860',-0.025
'0:52.870',-0.005
'0:52.880',0.020
'0:52.890',0.050
'0:52.900',0.080
'0:52.910',0.115
'0:52.920',0.160
'0:52.930',0.220
'0:52.940',0.280
'0:52.950',0.355
'0:52.960',0.415
'0:52.970',0.470
'0:52.980',0.480
'0:52.990',0.485
'0:53.000',0.455
'0:53.010',0.385
'0:53.020',0.305
'0:53.030',0.195
'0:53.040',0.115
'0:53.050',0.040
'0:53.060',-0.030
'0:53.070',-0.080
'0:53.080',-0.130
'0:53.090',-0.165
'0:53.100',-0.180
'0:53.110',-0.195
'0:53.120',-0.230
'0:53.130',-0.235
'0:53.140',-0.250
'0:53.150',-0.260
'0:53.160',-0.265
'0:53.170',-0.265
'0:53.180',-0.265
'0:53.190',-0.240
'0:53.200',-0.235
'0:53.210',-0.215
'0:53.220',-0.195
'0:53.230',-0.165
'0:53.240',-0.165
'0:53.250',-0.140
'0:53.260',-0.140
'0:53.270',-0.130
'0:53.280',-0.145
'0:53.290',-0.140
'0:53.300',-0.150
'0:53.310',-0.145
'0:53.320',-0.160
'0:53.330',-0.155
'0:53.340',-0.155
'0:53.350',-0.145
'0:53.360',-0.165
'0:53.370',-0.155
'0:53.380',-0.165
'0:53.390',-0.160
'0:53.400',-0.165
'0:53.410',-0.155
'0:53.420',-0.165
'0:53.430',-0.160
'0:53.440',-0.145
'0:53.450',-0.090
'0:53.460',-0.070
'0:53.470',-0.020
'0:53.480',-0.005
'0:53.490',0.020
'0:53.500',0.035
'0:53.510',0.035
'0:53.520',-0.035
'0:53.530',-0.060
'0:53.540',-0.095
'0:53.550',-0.160
'0:53.560',-0.205
'0:53.570',-0.215
'0:53.580',-0.245
'0:53.590',-0.215
'0:53.600',-0.235
'0:53.610',-0.230
'0:53.620',-0.225
'0:53.630',-0.210
'0:53.640',0.090
'0:53.650',1.810
'0:53.660',3.465
'0:53.670',1.725
'0:53.680',-1.370
'0:53.690',-2.555
'0:53.700',-2.160
'0:53.710',-1.135
'0:53.720',-0.575
'0:53.730',-0.355
'0:53.740',-0.215
'0:53.750',-0.160
'0:53.760',-0.140
'0:53.770',-0.095
'0:53.780',-0.100
'0:53.790',-0.070
'0:53.800',-0.075
'0:53.810',-0.035
'0:53.820',-0.040
'0:53.830',-0.010
'0:53.840',-0.015
'0:53.850',0.035
'0:53.860',0.055
'0:53.870',0.110
'0:53.880',0.150
'0:53.890',0.230
'0:53.900',0.270
'0:53.910',0.350
'0:53.920',0.385
'0:53.930',0.435
'0:53.940',0.430
'0:53.950',0.445
'0:53.960',0.380
'0:53.970',0.330
'0:53.980',0.225
'0:53.990',0.150
'0:54.000',0.045
'0:54.010',-0.005
'0:54.020',-0.095
'0:54.030',-0.115
'0:54.040',-0.170
'0:54.050',-0.185
'0:54.060',-0.230
'0:54.070',-0.215
'0:54.080',-0.270
'0:54.090',-0.260
'0:54.100',-0.285
'0:54.110',-0.270
'0:54.120',-0.300
'0:54.130',-0.275
'0:54.140',-0.295
'0:54.150',-0.255
'0:54.160',-0.265
'0:54.170',-0.215
'0:54.180',-0.210
'0:54.190',-0.180
'0:54.200',-0.190
'0:54.210',-0.140
'0:54.220',-0.160
'0:54.230',-0.130
'0:54.240',-0.155
'0:54.250',-0.145
'0:54.260',-0.155
'0:54.270',-0.135
'0:54.280',-0.155
'0:54.290',-0.150
'0:54.300',-0.170
'0:54.310',-0.145
'0:54.320',-0.185
'0:54.330',-0.165
'0:54.340',-0.185
'0:54.350',-0.130
'0:54.360',-0.120
'0:54.370',-0.065
'0:54.380',-0.060
'0:54.390',-0.005
'0:54.400',0.020
'0:54.410',0.060
'0:54.420',-0.025
'0:54.430',-0.045
'0:54.440',-0.100
'0:54.450',-0.115
'0:54.460',-0.180
'0:54.470',-0.185
'0:54.480',-0.240
'0:54.490',-0.215
'0:54.500',-0.240
'0:54.510',-0.210
'0:54.520',-0.225
'0:54.530',-0.185
'0:54.540',-0.075
'0:54.550',1.130
'0:54.560',3.150
'0:54.570',2.545
'0:54.580',-0.665
'0:54.590',-2.410
'0:54.600',-2.390
'0:54.610',-1.425
'0:54.620',-0.640
'0:54.630',-0.355
'0:54.640',-0.215
'0:54.650',-0.125
'0:54.660',-0.105
'0:54.670',-0.045
'0:54.680',-0.045
'0:54.690',0.000
'0:54.700',-0.015
'0:54.710',0.035
'0:54.720',0.020
'0:54.730',0.065
'0:54.740',0.060
'0:54.750',0.125
'0:54.760',0.130
'0:54.770',0.195
'0:54.780',0.205
'0:54.790',0.285
'0:54.800',0.330
'0:54.810',0.425
'0:54.820',0.450
'0:54.830',0.515
'0:54.840',0.510
'0:54.850',0.535
'0:54.860',0.465
'0:54.870',0.435
'0:54.880',0.325
'0:54.890',0.255
'0:54.900',0.135
'0:54.910',0.080
'0:54.920',-0.020
'0:54.930',-0.045
'0:54.940',-0.105
'0:54.950',-0.110
'0:54.960',-0.165
'0:54.970',-0.155
'0:54.980',-0.205
'0:54.990',-0.205
'0:55.000',-0.225
'0:55.010',-0.195
'0:55.020',-0.230
'0:55.030',-0.200
'0:55.040',-0.230
'0:55.050',-0.185
'0:55.060',-0.195
'0:55.070',-0.150
'0:55.080',-0.160
'0:55.090',-0.110
'0:55.100',-0.130
'0:55.110',-0.095
'0:55.120',-0.125
'0:55.130',-0.090
'0:55.140',-0.125
'0:55.150',-0.095
'0:55.160',-0.115
'0:55.170',-0.080
'0:55.180',-0.115
'0:55.190',-0.085
'0:55.200',-0.115
'0:55.210',-0.080
'0:55.220',-0.110
'0:55.230',-0.050
'0:55.240',-0.030
'0:55.250',0.030
'0:55.260',0.035
'0:55.270',0.080
'0:55.280',0.080
'0:55.290',0.115
'0:55.300',0.030
'0:55.310',0.005
'0:55.320',-0.060
'0:55.330',-0.075
'0:55.340',-0.135
'0:55.350',-0.140
'0:55.360',-0.185
'0:55.370',-0.150
'0:55.380',-0.175
'0:55.390',-0.145
'0:55.400',-0.160
'0:55.410',-0.115
'0:55.420',0.080
'0:55.430',1.430
'0:55.440',2.975
'0:55.450',1.680
'0:55.460',-1.190
'0:55.470',-2.425
'0:55.480',-2.285
'0:55.490',-1.255
'0:55.500',-0.545
'0:55.510',-0.275
'0:55.520',-0.145
'0:55.530',-0.065
'0:55.540',-0.055
'0:55.550',-0.005
'0:55.560',-0.015
'0:55.570',0.035
'0:55.580',0.025
'0:55.590',0.080
'0:55.600',0.045
'0:55.610',0.090
'0:55.620',0.080
'0:55.630',0.135
'0:55.640',0.135
'0:55.650',0.210
'0:55.660',0.225
'0:55.670',0.315
'0:55.680',0.345
'0:55.690',0.430
'0:55.700',0.455
'0:55.710',0.530
'0:55.720',0.510
'0:55.730',0.525
'0:55.740',0.465
'0:55.750',0.450
'0:55.760',0.325
'0:55.770',0.255
'0:55.780',0.125
'0:55.790',0.075
'0:55.800',-0.035
'0:55.810',-0.045
'0:55.820',-0.110
'0:55.830',-0.110
'0:55.840',-0.170
'0:55.850',-0.160
'0:55.860',-0.215
'0:55.870',-0.185
'0:55.880',-0.225
'0:55.890',-0.205
'0:55.900',-0.235
'0:55.910',-0.195
'0:55.920',-0.220
'0:55.930',-0.170
'0:55.940',-0.170
'0:55.950',-0.115
'0:55.960',-0.130
'0:55.970',-0.085
'0:55.980',-0.105
'0:55.990',-0.065
'0:56.000',-0.080
'0:56.010',-0.055
'0:56.020',-0.085
'0:56.030',-0.060
'0:56.040',-0.100
'0:56.050',-0.055
'0:56.060',-0.090
'0:56.070',-0.065
'0:56.080',-0.095
'0:56.090',-0.065
'0:56.100',-0.090
'0:56.110',-0.030
'0:56.120',-0.020
'0:56.130',0.045
'0:56.140',0.050
'0:56.150',0.115
'0:56.160',0.100
'0:56.170',0.170
'0:56.180',0.130
'0:56.190',0.100
'0:56.200',0.010
'0:56.210',0.000
'0:56.220',-0.075
'0:56.230',-0.070
'0:56.240',-0.125
'0:56.250',-0.100
'0:56.260',-0.130
'0:56.270',-0.105
'0:56.280',-0.145
'0:56.290',-0.095
'0:56.300',-0.090
'0:56.310',0.325
'0:56.320',1.845
'0:56.330',2.950
'0:56.340',0.965
'0:56.350',-1.475
'0:56.360',-2.405
'0:56.370',-2.035
'0:56.380',-1.025
'0:56.390',-0.405
'0:56.400',-0.225
'0:56.410',-0.055
'0:56.420',-0.045
'0:56.430',0.030
'0:56.440',0.020
'0:56.450',0.070
'0:56.460',0.050
'0:56.470',0.105
'0:56.480',0.085
'0:56.490',0.135
'0:56.500',0.115
'0:56.510',0.180
'0:56.520',0.175
'0:56.530',0.240
'0:56.540',0.240
'0:56.550',0.315
'0:56.560',0.335
'0:56.570',0.430
'0:56.580',0.455
'0:56.590',0.560
'0:56.600',0.550
'0:56.610',0.575
'0:56.620',0.520
'0:56.630',0.525
'0:56.640',0.425
'0:56.650',0.370
'0:56.660',0.240
'0:56.670',0.175
'0:56.680',0.070
'0:56.690',0.040
'0:56.700',-0.045
'0:56.710',-0.040
'0:56.720',-0.095
'0:56.730',-0.090
'0:56.740',-0.145
'0:56.750',-0.130
'0:56.760',-0.170
'0:56.770',-0.135
'0:56.780',-0.175
'0:56.790',-0.145
'0:56.800',-0.170
'0:56.810',-0.110
'0:56.820',-0.115
'0:56.830',-0.070
'0:56.840',-0.095
'0:56.850',-0.035
'0:56.860',-0.055
'0:56.870',0.000
'0:56.880',-0.030
'0:56.890',0.005
'0:56.900',-0.035
'0:56.910',-0.005
'0:56.920',-0.040
'0:56.930',0.000
'0:56.940',-0.045
'0:56.950',-0.005
'0:56.960',-0.045
'0:56.970',-0.005
'0:56.980',-0.045
'0:56.990',-0.010
'0:57.000',-0.040
'0:57.010',0.000
'0:57.020',-0.005
'0:57.030',0.065
'0:57.040',0.080
'0:57.050',0.145
'0:57.060',0.125
'0:57.070',0.195
'0:57.080',0.150
'0:57.090',0.135
'0:57.100',0.050
'0:57.110',0.035
'0:57.120',-0.055
'0:57.130',-0.045
'0:57.140',-0.110
'0:57.150',-0.095
'0:57.160',-0.125
'0:57.170',-0.080
'0:57.180',-0.125
'0:57.190',-0.080
'0:57.200',-0.110
'0:57.210',0.040
'0:57.220',0.905
'0:57.230',2.735
'0:57.240',2.320
'0:57.250',-0.365
'0:57.260',-2.080
'0:57.270',-2.265
'0:57.280',-1.520
'0:57.290',-0.580
'0:57.300',-0.300
'0:57.310',-0.115
'0:57.320',-0.045
'0:57.330',0.090
'0:57.340',0.125
'0:57.350',0.210
'0:57.360',0.325
'0:57.370',0.300
'0:57.380',0.045
'0:57.390',0.030
'0:57.400',0.015
'0:57.410',0.130
'0:57.420',0.185
'0:57.430',0.295
'0:57.440',0.435
'0:57.450',0.870
'0:57.460',0.685
'0:57.470',0.275
'0:57.480',0.205
'0:57.490',0.350
'0:57.500',0.465
'0:57.510',0.630
'0:57.520',0.605
'0:57.530',0.695
'0:57.540',0.620
'0:57.550',0.560
'0:57.560',0.480
'0:57.570',0.425
'0:57.580',0.325
'0:57.590',0.160
'0:57.600',-0.150
'0:57.610',-0.055
'0:57.620',-0.045
'0:57.630',-0.110
'0:57.640',-0.155
'0:57.650',-0.110
'0:57.660',-0.130
'0:57.670',0.015
'0:57.680',-0.010
'0:57.690',0.095
'0:57.700',-0.035
'0:57.710',-0.200
'0:57.720',-0.220
'0:57.730',-0.195
'0:57.740',-0.145
'0:57.750',0.015
'0:57.760',-0.030
'0:57.770',-0.050
'0:57.780',-0.190
'0:57.790',0.025
'0:57.800',-0.015
'0:57.810',-0.005
'0:57.820',-0.100
'0:57.830',-0.080
'0:57.840',-0.145
'0:57.850',-0.185
'0:57.860',-0.125
'0:57.870',0.090
'0:57.880',-0.030
'0:57.890',0.010
'0:57.900',-0.105
'0:57.910',-0.145
'0:57.920',-0.125
'0:57.930',-0.165
'0:57.940',-0.210
'0:57.950',0.035
'0:57.960',0.005
'0:57.970',-0.070
'0:57.980',-0.010
'0:57.990',0.195
'0:58.000',0.095
'0:58.010',0.025
'0:58.020',-0.165
'0:58.030',-0.150
'0:58.040',-0.160
'0:58.050',-0.125
'0:58.060',-0.240
'0:58.070',-0.190
'0:58.080',-0.210
'0:58.090',-0.265
'0:58.100',-0.330
'0:58.110',-0.120
'0:58.120',-0.135
'0:58.130',-0.165
'0:58.140',0.610
'0:58.150',2.795
'0:58.160',2.605
'0:58.170',-0.350
'0:58.180',-2.115
'0:58.190',-2.265
'0:58.200',-1.725
'0:58.210',-0.745
'0:58.220',-0.440
'0:58.230',-0.290
'0:58.240',-0.165
'0:58.250',-0.030
'0:58.260',-0.150
'0:58.270',-0.015
'0:58.280',0.055
'0:58.290',0.145
'0:58.300',-0.015
'0:58.310',-0.095
'0:58.320',-0.025
'0:58.330',0.080
'0:58.340',0.235
'0:58.350',0.340
'0:58.360',0.010
'0:58.370',0.100
'0:58.380',0.170
'0:58.390',0.240
'0:58.400',0.370
'0:58.410',0.480
'0:58.420',0.525
'0:58.430',0.675
'0:58.440',0.525
'0:58.450',0.450
'0:58.460',0.445
'0:58.470',0.365
'0:58.480',0.110
'0:58.490',0.240
'0:58.500',0.115
'0:58.510',-0.065
'0:58.520',-0.140
'0:58.530',-0.065
'0:58.540',-0.155
'0:58.550',-0.175
'0:58.560',-0.290
'0:58.570',-0.175
'0:58.580',-0.310
'0:58.590',-0.260
'0:58.600',-0.185
'0:58.610',-0.145
'0:58.620',-0.165
'0:58.630',-0.180
'0:58.640',-0.280
'0:58.650',-0.095
'0:58.660',-0.195
'0:58.670',-0.290
'0:58.680',-0.170
'0:58.690',-0.010
'0:58.700',-0.065
'0:58.710',0.120
'0:58.720',-0.045
'0:58.730',-0.165
'0:58.740',-0.045
'0:58.750',-0.015
'0:58.760',-0.155
'0:58.770',0.030
'0:58.780',0.015
'0:58.790',-0.045
'0:58.800',-0.120
'0:58.810',-0.010
'0:58.820',-0.115
'0:58.830',-0.100
'0:58.840',-0.120
'0:58.850',0.135
'0:58.860',0.110
'0:58.870',0.010
'0:58.880',0.090
'0:58.890',0.275
'0:58.900',0.260
'0:58.910',0.230
'0:58.920',-0.015
'0:58.930',0.060
'0:58.940',0.010
'0:58.950',-0.220
'0:58.960',-0.250
'0:58.970',0.055
'0:58.980',-0.080
'0:58.990',-0.100
'0:59.000',-0.035
'0:59.010',-0.155
'0:59.020',-0.215
'0:59.030',0.050
'0:59.040',0.970
'0:59.050',3.190
'0:59.060',2.910
'0:59.070',0.050
'0:59.080',-2.030
'0:59.090',-2.320
'0:59.100',-1.470
'0:59.110',-0.560
'0:59.120',-0.340
'0:59.130',-0.060
'0:59.140',0.045
'0:59.150',0.045
'0:59.160',-0.025
'0:59.170',0.080
'0:59.180',0.095
'0:59.190',0.315
'0:59.200',0.300
'0:59.210',0.150
'0:59.220',-0.070
'0:59.230',0.100
'0:59.240',0.180
'0:59.250',0.260
'0:59.260',0.325
'0:59.270',0.345
'0:59.280',0.245
'0:59.290',0.495
'0:59.300',0.540
'0:59.310',0.540
'0:59.320',0.550
'0:59.330',0.730
'0:59.340',0.580
'0:59.350',0.565
'0:59.360',0.675
'0:59.370',0.625
'0:59.380',0.245
'0:59.390',0.215
'0:59.400',0.110
'0:59.410',0.045
'0:59.420',0.015
'0:59.430',0.035
'0:59.440',-0.075
'0:59.450',0.020
'0:59.460',-0.045
'0:59.470',0.035
'0:59.480',0.025
'0:59.490',-0.005
'0:59.500',-0.140
'0:59.510',-0.125
'0:59.520',-0.220
'0:59.530',-0.105
'0:59.540',-0.120
'0:59.550',-0.045
'0:59.560',-0.060
'0:59.570',0.005
'0:59.580',-0.010
'0:59.590',0.130
'0:59.600',0.045
'0:59.610',0.110
'0:59.620',0.035
'0:59.630',0.065
'0:59.640',0.025
'0:59.650',0.135
'0:59.660',0.010
'0:59.670',-0.055
'0:59.680',-0.010
'0:59.690',0.205
'0:59.700',0.010
'0:59.710',-0.065
'0:59.720',-0.025
'0:59.730',0.085
'0:59.740',0.035
'0:59.750',0.130
'0:59.760',0.030
