'Elapsed time','ECG','Resp C','Resp A','Resp N','SpO2'
'0:04.660',0.075,-0.065,0.082,-0.240,95.000
'0:04.670',0.055,-0.065,0.090,-0.245,95.000
'0:04.680',-0.020,-0.065,0.099,-0.249,95.000
'0:04.690',-0.015,-0.065,0.107,-0.253,95.000
'0:04.700',-0.100,-0.065,0.115,-0.258,95.000
'0:04.710',-0.115,-0.064,0.120,-0.262,95.000
'0:04.720',-0.125,-0.064,0.125,-0.266,95.000
'0:04.730',-0.105,-0.063,0.130,-0.271,95.000
'0:04.740',-0.120,-0.063,0.134,-0.275,95.000
'0:04.750',-0.115,-0.062,0.139,-0.280,95.000
'0:04.760',-0.130,-0.062,0.146,-0.284,95.000
'0:04.770',-0.105,-0.062,0.152,-0.289,95.000
'0:04.780',-0.070,-0.061,0.159,-0.293,95.000
'0:04.790',0.165,-0.061,0.165,-0.298,95.000
'0:04.800',0.505,-0.061,0.172,-0.302,95.000
'0:04.810',-0.165,-0.061,0.182,-0.307,95.000
'0:04.820',-0.380,-0.061,0.193,-0.311,95.000
'0:04.830',-0.245,-0.061,0.203,-0.315,95.000
'0:04.840',-0.150,-0.061,0.214,-0.320,95.000
'0:04.850',-0.110,-0.061,0.224,-0.324,95.000
'0:04.860',-0.105,-0.061,0.234,-0.328,95.000
'0:04.870',-0.105,-0.062,0.245,-0.332,95.000
'0:04.880',-0.115,-0.062,0.255,-0.336,95.000
'0:04.890',-0.075,-0.062,0.265,-0.340,95.000
'0:04.900',-0.100,-0.062,0.276,-0.344,95.000
'0:04.910',-0.090,-0.062,0.285,-0.348,95.000
'0:04.920',-0.095,-0.062,0.293,-0.352,95.000
'0:04.930',-0.055,-0.061,0.302,-0.356,95.000
'0:04.940',-0.040,-0.061,0.311,-0.361,95.000
'0:04.950',-0.050,-0.061,0.320,-0.365,95.000
'0:04.960',-0.050,-0.060,0.329,-0.369,95.000
'0:04.970',-0.010,-0.060,0.338,-0.373,95.000
'0:04.980',0.015,-0.060,0.346,-0.377,95.000
'0:04.990',0.055,-0.060,0.355,-0.381,95.000
'0:05.000',0.045,-0.060,0.364,-0.385,95.000
'0:05.010',0.105,-0.060,0.371,-0.389,95.000
'0:05.020',0.135,-0.059,0.378,-0.393,95.000
'0:05.030',0.165,-0.059,0.385,-0.397,95.000
'0:05.040',0.200,-0.059,0.393,-0.401,95.000
'0:05.050',0.255,-0.058,0.400,-0.405,95.000
'0:05.060',0.295,-0.057,0.405,-0.409,95.000
'0:05.070',0.295,-0.057,0.411,-0.413,95.000
'0:05.080',0.310,-0.056,0.416,-0.417,95.000
'0:05.090',0.310,-0.055,0.422,-0.421,95.000
'0:05.100',0.260,-0.054,0.428,-0.425,95.000
'0:05.110',0.220,-0.054,0.434,-0.429,95.000
'0:05.120',0.135,-0.053,0.440,-0.433,95.000
'0:05.130',0.055,-0.053,0.445,-0.436,95.000
'0:05.140',0.035,-0.053,0.451,-0.440,95.000
'0:05.150',-0.010,-0.053,0.457,-0.444,95.000
'0:05.160',-0.005,-0.053,0.464,-0.447,95.000
'0:05.170',-0.035,-0.053,0.470,-0.451,95.000
'0:05.180',-0.035,-0.053,0.477,-0.454,95.000
'0:05.190',-0.060,-0.053,0.483,-0.458,95.000
'0:05.200',-0.025,-0.054,0.489,-0.461,95.000
'0:05.210',-0.025,-0.053,0.496,-0.464,95.000
'0:05.220',-0.045,-0.052,0.502,-0.467,95.000
'0:05.230',-0.025,-0.052,0.509,-0.471,95.000
'0:05.240',-0.040,-0.051,0.515,-0.474,95.000
'0:05.250',-0.025,-0.050,0.522,-0.477,95.000
'0:05.260',-0.040,-0.050,0.527,-0.480,95.000
'0:05.270',-0.050,-0.050,0.531,-0.483,95.000
'0:05.280',-0.040,-0.049,0.536,-0.486,95.000
'0:05.290',-0.070,-0.049,0.541,-0.489,95.000
'0:05.300',-0.065,-0.048,0.546,-0.492,95.000
'0:05.310',-0.070,-0.048,0.548,-0.495,95.000
'0:05.320',-0.065,-0.049,0.549,-0.498,95.000
'0:05.330',-0.070,-0.049,0.551,-0.501,95.000
'0:05.340',-0.065,-0.049,0.552,-0.503,95.000
'0:05.350',-0.035,-0.049,0.554,-0.506,95.000
'0:05.360',0.040,-0.049,0.550,-0.508,95.000
'0:05.370',0.035,-0.050,0.546,-0.511,95.000
'0:05.380',0.075,-0.051,0.543,-0.513,95.000
'0:05.390',0.060,-0.051,0.539,-0.515,95.000
'0:05.400',0.115,-0.052,0.535,-0.517,95.000
'0:05.410',0.090,-0.052,0.529,-0.518,95.000
'0:05.420',0.015,-0.052,0.522,-0.519,95.000
'0:05.430',-0.010,-0.053,0.515,-0.519,95.000
'0:05.440',-0.060,-0.053,0.509,-0.520,95.000
'0:05.450',-0.125,-0.053,0.502,-0.521,95.000
'0:05.460',-0.100,-0.053,0.494,-0.518,95.000
'0:05.470',-0.120,-0.053,0.486,-0.516,95.000
'0:05.480',-0.115,-0.053,0.478,-0.513,95.000
'0:05.490',-0.125,-0.053,0.470,-0.510,95.000
'0:05.500',-0.095,-0.053,0.462,-0.508,95.000
'0:05.510',-0.130,-0.053,0.452,-0.500,95.000
'0:05.520',-0.065,-0.054,0.442,-0.493,95.000
'0:05.530',0.010,-0.055,0.433,-0.485,95.000
'0:05.540',0.350,-0.055,0.423,-0.478,95.000
'0:05.550',0.470,-0.056,0.413,-0.471,95.000
'0:05.560',-0.390,-0.055,0.400,-0.460,95.000
'0:05.570',-0.290,-0.054,0.387,-0.450,95.000
'0:05.580',-0.145,-0.053,0.374,-0.440,95.000
'0:05.590',-0.065,-0.052,0.361,-0.430,95.000
'0:05.600',-0.090,-0.052,0.348,-0.420,95.000
'0:05.610',-0.120,-0.051,0.336,-0.408,95.000
'0:05.620',-0.090,-0.051,0.325,-0.396,95.000
'0:05.630',-0.125,-0.051,0.313,-0.384,95.000
'0:05.640',-0.090,-0.051,0.301,-0.372,95.000
'0:05.650',-0.110,-0.051,0.289,-0.360,95.000
'0:05.660',-0.070,-0.050,0.280,-0.347,95.000
'0:05.670',-0.085,-0.050,0.270,-0.334,95.000
'0:05.680',-0.050,-0.049,0.260,-0.322,95.000
'0:05.690',-0.065,-0.049,0.250,-0.309,95.000
'0:05.700',-0.025,-0.049,0.240,-0.296,95.000
'0:05.710',-0.050,-0.049,0.228,-0.283,95.000
'0:05.720',-0.005,-0.049,0.216,-0.270,95.000
'0:05.730',0.020,-0.050,0.204,-0.258,95.000
'0:05.740',0.055,-0.050,0.192,-0.245,95.000
'0:05.750',0.065,-0.050,0.180,-0.232,95.000
'0:05.760',0.105,-0.051,0.168,-0.219,95.000
'0:05.770',0.150,-0.052,0.157,-0.207,95.000
'0:05.780',0.190,-0.053,0.145,-0.194,95.000
'0:05.790',0.225,-0.054,0.134,-0.181,95.000
'0:05.800',0.255,-0.055,0.122,-0.168,95.000
'0:05.810',0.275,-0.053,0.110,-0.156,95.000
'0:05.820',0.310,-0.051,0.098,-0.144,95.000
'0:05.830',0.320,-0.048,0.086,-0.132,95.000
'0:05.840',0.300,-0.046,0.074,-0.119,95.000
'0:05.850',0.255,-0.044,0.062,-0.107,95.000
'0:05.860',0.175,-0.043,0.053,-0.096,95.000
'0:05.870',0.105,-0.042,0.043,-0.084,95.000
'0:05.880',0.045,-0.042,0.034,-0.072,95.000
'0:05.890',0.000,-0.041,0.025,-0.061,95.000
'0:05.900',-0.025,-0.041,0.016,-0.050,95.000
'0:05.910',-0.025,-0.041,0.011,-0.038,95.000
'0:05.920',-0.020,-0.042,0.007,-0.028,95.000
'0:05.930',-0.025,-0.043,0.003,-0.017,95.000
'0:05.940',-0.030,-0.043,-0.002,-0.006,95.000
'0:05.950',-0.030,-0.044,-0.006,0.005,95.000
'0:05.960',-0.020,-0.044,-0.009,0.015,95.000
'0:05.970',-0.030,-0.044,-0.012,0.025,95.000
'0:05.980',-0.035,-0.044,-0.015,0.036,95.000
'0:05.990',-0.030,-0.044,-0.018,0.046,95.000
'0:06.000',-0.015,-0.044,-0.021,0.056,95.000
'0:06.010',-0.030,-0.046,-0.024,0.065,95.000
'0:06.020',-0.015,-0.047,-0.027,0.075,95.000
'0:06.030',-0.040,-0.048,-0.030,0.085,95.000
'0:06.040',-0.035,-0.049,-0.034,0.094,95.000
'0:06.050',-0.045,-0.050,-0.037,0.104,95.000
'0:06.060',-0.045,-0.051,-0.040,0.113,95.000
'0:06.070',-0.055,-0.051,-0.043,0.122,95.000
'0:06.080',-0.045,-0.051,-0.046,0.131,95.000
'0:06.090',-0.030,-0.051,-0.050,0.140,95.000
'0:06.100',0.045,-0.052,-0.053,0.149,95.000
'0:06.110',0.050,-0.052,-0.055,0.158,95.000
'0:06.120',0.080,-0.051,-0.057,0.166,95.000
'0:06.130',0.075,-0.051,-0.059,0.175,95.000
'0:06.140',0.115,-0.051,-0.061,0.183,95.000
'0:06.150',0.090,-0.051,-0.064,0.192,95.000
'0:06.160',0.020,-0.052,-0.068,0.200,95.000
'0:06.170',0.000,-0.052,-0.073,0.208,95.000
'0:06.180',-0.040,-0.053,-0.077,0.216,95.000
'0:06.190',-0.095,-0.054,-0.081,0.224,95.000
'0:06.200',-0.085,-0.054,-0.086,0.231,95.000
'0:06.210',-0.115,-0.054,-0.093,0.239,95.000
'0:06.220',-0.090,-0.055,-0.101,0.246,95.000
'0:06.230',-0.115,-0.055,-0.109,0.253,95.000
'0:06.240',-0.100,-0.055,-0.116,0.260,95.000
'0:06.250',-0.115,-0.055,-0.124,0.267,95.000
'0:06.260',-0.055,-0.054,-0.134,0.274,95.000
'0:06.270',0.000,-0.053,-0.144,0.281,95.000
'0:06.280',0.260,-0.051,-0.154,0.287,95.000
'0:06.290',0.350,-0.050,-0.164,0.294,95.000
'0:06.300',-0.445,-0.049,-0.174,0.300,95.000
'0:06.310',-0.350,-0.049,-0.182,0.306,95.000
'0:06.320',-0.150,-0.049,-0.191,0.312,95.000
'0:06.330',-0.060,-0.049,-0.199,0.318,95.000
'0:06.340',-0.080,-0.050,-0.208,0.324,95.000
'0:06.350',-0.095,-0.050,-0.217,0.329,95.000
'0:06.360',-0.090,-0.051,-0.223,0.334,95.000
'0:06.370',-0.110,-0.052,-0.230,0.339,95.000
'0:06.380',-0.075,-0.053,-0.236,0.344,95.000
'0:06.390',-0.095,-0.053,-0.242,0.349,95.000
'0:06.400',-0.060,-0.054,-0.249,0.354,95.000
'0:06.410',-0.070,-0.053,-0.254,0.358,95.000
'0:06.420',-0.060,-0.052,-0.259,0.362,95.000
'0:06.430',-0.045,-0.052,-0.264,0.366,95.000
'0:06.440',-0.025,-0.051,-0.269,0.370,95.000
'0:06.450',-0.010,-0.050,-0.274,0.374,95.000
'0:06.460',0.010,-0.051,-0.279,0.377,95.000
'0:06.470',0.020,-0.051,-0.283,0.381,95.000
'0:06.480',0.065,-0.052,-0.287,0.384,95.000
'0:06.490',0.085,-0.053,-0.291,0.387,95.000
'0:06.500',0.130,-0.053,-0.296,0.391,95.000
'0:06.510',0.160,-0.054,-0.302,0.394,95.000
'0:06.520',0.205,-0.055,-0.307,0.396,95.000
'0:06.530',0.225,-0.056,-0.313,0.399,95.000
'0:06.540',0.260,-0.057,-0.319,0.402,95.000
'0:06.550',0.285,-0.058,-0.325,0.405,95.000
'0:06.560',0.295,-0.058,-0.328,0.407,95.000
'0:06.570',0.310,-0.058,-0.331,0.410,95.000
'0:06.580',0.295,-0.058,-0.334,0.412,95.000
'0:06.590',0.240,-0.058,-0.337,0.415,95.000
'0:06.600',0.180,-0.058,-0.340,0.417,95.000
'0:06.610',0.100,-0.058,-0.341,0.419,95.000
'0:06.620',0.045,-0.058,-0.343,0.421,95.000
'0:06.630',-0.005,-0.058,-0.344,0.423,95.000
'0:06.640',-0.030,-0.058,-0.346,0.426,95.000
'0:06.650',-0.045,-0.059,-0.347,0.428,95.000
'0:06.660',-0.045,-0.058,-0.349,0.430,95.000
'0:06.670',-0.040,-0.057,-0.350,0.431,95.000
'0:06.680',-0.035,-0.056,-0.351,0.433,95.000
'0:06.690',-0.035,-0.056,-0.353,0.435,95.000
'0:06.700',-0.030,-0.055,-0.354,0.437,95.000
'0:06.710',-0.040,-0.055,-0.354,0.439,95.000
'0:06.720',-0.020,-0.055,-0.353,0.441,95.000
'0:06.730',-0.030,-0.056,-0.353,0.442,95.000
'0:06.740',-0.045,-0.056,-0.353,0.444,95.000
'0:06.750',-0.040,-0.056,-0.353,0.446,95.000
'0:06.760',-0.035,-0.056,-0.354,0.447,95.000
'0:06.770',-0.040,-0.057,-0.354,0.449,95.000
'0:06.780',-0.060,-0.057,-0.355,0.450,95.000
'0:06.790',-0.060,-0.058,-0.355,0.452,95.000
'0:06.800',-0.050,-0.058,-0.356,0.453,95.000
'0:06.810',-0.060,-0.058,-0.357,0.454,95.000
'0:06.820',-0.065,-0.058,-0.357,0.455,95.000
'0:06.830',-0.055,-0.058,-0.358,0.456,95.000
'0:06.840',0.000,-0.058,-0.359,0.458,95.000
'0:06.850',0.045,-0.058,-0.360,0.459,95.000
'0:06.860',0.045,-0.059,-0.359,0.460,95.000
'0:06.870',0.045,-0.060,-0.359,0.460,95.000
'0:06.880',0.110,-0.061,-0.359,0.461,95.000
'0:06.890',0.090,-0.062,-0.358,0.462,95.000
'0:06.900',0.060,-0.063,-0.358,0.463,95.000
'0:06.910',-0.010,-0.063,-0.357,0.464,95.000
'0:06.920',-0.020,-0.063,-0.356,0.464,95.000
'0:06.930',-0.100,-0.063,-0.355,0.465,95.000
'0:06.940',-0.120,-0.063,-0.354,0.465,95.000
'0:06.950',-0.115,-0.063,-0.353,0.466,95.000
'0:06.960',-0.110,-0.063,-0.352,0.466,95.000
'0:06.970',-0.125,-0.063,-0.351,0.466,95.000
'0:06.980',-0.110,-0.063,-0.349,0.467,95.000
'0:06.990',-0.120,-0.063,-0.348,0.467,95.000
'0:07.000',-0.080,-0.063,-0.347,0.467,95.000
'0:07.010',-0.075,-0.063,-0.345,0.466,95.000
'0:07.020',0.140,-0.064,-0.342,0.466,95.000
'0:07.030',0.415,-0.064,-0.340,0.465,95.000
'0:07.040',-0.275,-0.064,-0.338,0.464,95.000
'0:07.050',-0.410,-0.065,-0.335,0.463,95.000
'0:07.060',-0.225,-0.064,-0.331,0.459,95.000
'0:07.070',-0.135,-0.063,-0.328,0.455,95.000
'0:07.080',-0.100,-0.062,-0.324,0.450,95.000
'0:07.090',-0.115,-0.061,-0.320,0.446,95.000
'0:07.100',-0.110,-0.061,-0.316,0.442,95.000
'0:07.110',-0.100,-0.061,-0.311,0.434,95.000
'0:07.120',-0.090,-0.061,-0.306,0.425,95.000
'0:07.130',-0.095,-0.061,-0.301,0.417,95.000
'0:07.140',-0.080,-0.062,-0.296,0.408,95.000
'0:07.150',-0.095,-0.062,-0.291,0.400,95.000
'0:07.160',-0.065,-0.062,-0.288,0.388,95.000
'0:07.170',-0.045,-0.062,-0.285,0.376,95.000
'0:07.180',-0.040,-0.061,-0.282,0.365,95.000
'0:07.190',-0.035,-0.061,-0.280,0.353,95.000
'0:07.200',0.000,-0.061,-0.277,0.341,95.000
'0:07.210',0.005,-0.061,-0.272,0.328,95.000
'0:07.220',0.035,-0.061,-0.268,0.314,95.000
'0:07.230',0.070,-0.061,-0.263,0.301,95.000
'0:07.240',0.120,-0.061,-0.259,0.287,95.000
'0:07.250',0.140,-0.060,-0.254,0.274,95.000
'0:07.260',0.160,-0.061,-0.247,0.260,95.000
'0:07.270',0.210,-0.061,-0.239,0.246,95.000
'0:07.280',0.235,-0.062,-0.232,0.232,95.000
'0:07.290',0.260,-0.063,-0.224,0.218,95.000
'0:07.300',0.305,-0.063,-0.217,0.204,95.000
'0:07.310',0.315,-0.063,-0.209,0.191,95.000
'0:07.320',0.310,-0.063,-0.202,0.178,95.000
'0:07.330',0.280,-0.063,-0.194,0.164,95.000
'0:07.340',0.210,-0.063,-0.186,0.151,95.000
'0:07.350',0.115,-0.062,-0.179,0.138,95.000
'0:07.360',0.075,-0.062,-0.168,0.126,95.000
'0:07.370',0.010,-0.062,-0.156,0.114,95.000
'0:07.380',-0.025,-0.061,-0.145,0.102,95.000
'0:07.390',-0.040,-0.061,-0.134,0.089,95.000
'0:07.400',-0.045,-0.061,-0.123,0.077,95.000
'0:07.410',-0.055,-0.060,-0.114,0.066,95.000
'0:07.420',-0.030,-0.059,-0.106,0.054,95.000
'0:07.430',-0.045,-0.058,-0.098,0.043,95.000
'0:07.440',-0.040,-0.057,-0.090,0.032,95.000
'0:07.450',-0.030,-0.056,-0.082,0.020,95.000
'0:07.460',-0.030,-0.056,-0.079,0.009,95.000
'0:07.470',-0.030,-0.057,-0.076,-0.002,95.000
'0:07.480',-0.040,-0.057,-0.073,-0.013,95.000
'0:07.490',-0.035,-0.057,-0.070,-0.024,95.000
'0:07.500',-0.015,-0.057,-0.068,-0.035,95.000
'0:07.510',-0.040,-0.057,-0.065,-0.046,95.000
'0:07.520',-0.040,-0.057,-0.063,-0.057,95.000
'0:07.530',-0.040,-0.056,-0.060,-0.068,95.000
'0:07.540',-0.045,-0.056,-0.058,-0.078,95.000
'0:07.550',-0.065,-0.056,-0.056,-0.089,95.000
'0:07.560',-0.050,-0.055,-0.052,-0.100,95.000
'0:07.570',-0.045,-0.054,-0.049,-0.111,95.000
'0:07.580',-0.010,-0.053,-0.045,-0.122,95.000
'0:07.590',0.045,-0.052,-0.042,-0.132,95.000
'0:07.600',0.060,-0.051,-0.039,-0.143,95.000
'0:07.610',0.065,-0.051,-0.036,-0.154,95.000
'0:07.620',0.115,-0.051,-0.034,-0.164,95.000
'0:07.630',0.100,-0.051,-0.031,-0.175,95.000
'0:07.640',0.060,-0.051,-0.029,-0.185,95.000
'0:07.650',0.005,-0.051,-0.026,-0.196,95.000
'0:07.660',-0.025,-0.050,-0.023,-0.207,95.000
'0:07.670',-0.080,-0.050,-0.020,-0.217,95.000
'0:07.680',-0.115,-0.049,-0.018,-0.227,95.000
'0:07.690',-0.105,-0.048,-0.015,-0.238,95.000
'0:07.700',-0.095,-0.047,-0.012,-0.248,95.000
'0:07.710',-0.145,-0.047,-0.007,-0.259,95.000
'0:07.720',-0.115,-0.047,-0.002,-0.269,95.000
'0:07.730',-0.110,-0.046,0.002,-0.280,95.000
'0:07.740',-0.100,-0.046,0.007,-0.290,95.000
'0:07.750',-0.065,-0.046,0.012,-0.300,95.000
'0:07.760',0.155,-0.046,0.019,-0.309,95.000
'0:07.770',0.500,-0.046,0.027,-0.319,95.000
'0:07.780',-0.155,-0.046,0.034,-0.328,95.000
'0:07.790',-0.360,-0.046,0.042,-0.337,95.000
'0:07.800',-0.270,-0.046,0.049,-0.346,95.000
'0:07.810',-0.165,-0.045,0.059,-0.355,95.000
'0:07.820',-0.095,-0.045,0.070,-0.363,95.000
'0:07.830',-0.095,-0.045,0.080,-0.372,95.000
'0:07.840',-0.105,-0.044,0.090,-0.380,95.000
'0:07.850',-0.110,-0.044,0.100,-0.389,95.000
'0:07.860',-0.090,-0.044,0.110,-0.396,95.000
'0:07.870',-0.120,-0.044,0.120,-0.404,95.000
'0:07.880',-0.080,-0.044,0.130,-0.412,95.000
'0:07.890',-0.080,-0.044,0.140,-0.420,95.000
'0:07.900',-0.050,-0.044,0.150,-0.428,95.000
'0:07.910',-0.075,-0.044,0.161,-0.435,95.000
'0:07.920',-0.040,-0.043,0.172,-0.443,95.000
'0:07.930',-0.045,-0.042,0.183,-0.450,95.000
'0:07.940',0.000,-0.042,0.194,-0.458,95.000
'0:07.950',-0.010,-0.041,0.204,-0.465,95.000
'0:07.960',0.020,-0.041,0.214,-0.472,95.000
'0:07.970',0.065,-0.040,0.223,-0.480,95.000
'0:07.980',0.110,-0.040,0.232,-0.487,95.000
'0:07.990',0.135,-0.039,0.241,-0.495,95.000
'0:08.000',0.160,-0.039,0.250,-0.502,95.000
'0:08.010',0.210,-0.039,0.258,-0.509,95.000
'0:08.020',0.245,-0.039,0.265,-0.516,95.000
'0:08.030',0.285,-0.039,0.272,-0.523,95.000
'0:08.040',0.310,-0.040,0.280,-0.530,95.000
'0:08.050',0.290,-0.040,0.287,-0.537,95.000
'0:08.060',0.310,-0.039,0.293,-0.544,95.000
'0:08.070',0.275,-0.039,0.299,-0.551,95.000
'0:08.080',0.195,-0.039,0.305,-0.557,95.000
'0:08.090',0.120,-0.038,0.311,-0.564,95.000
'0:08.100',0.055,-0.038,0.317,-0.571,95.000
'0:08.110',0.010,-0.037,0.320,-0.577,95.000
'0:08.120',-0.020,-0.036,0.323,-0.583,95.000
'0:08.130',-0.035,-0.034,0.326,-0.589,95.000
'0:08.140',-0.065,-0.033,0.329,-0.595,95.000
'0:08.150',-0.060,-0.032,0.332,-0.601,95.000
'0:08.160',-0.055,-0.031,0.332,-0.606,95.000
'0:08.170',-0.045,-0.030,0.333,-0.612,95.000
'0:08.180',-0.050,-0.029,0.333,-0.617,95.000
'0:08.190',-0.060,-0.028,0.333,-0.622,95.000
'0:08.200',-0.025,-0.027,0.333,-0.627,95.000
'0:08.210',-0.020,-0.027,0.330,-0.631,95.000
'0:08.220',-0.045,-0.027,0.327,-0.635,95.000
'0:08.230',-0.025,-0.027,0.324,-0.639,95.000
'0:08.240',-0.035,-0.027,0.321,-0.643,95.000
'0:08.250',-0.070,-0.027,0.319,-0.647,95.000
'0:08.260',-0.035,-0.027,0.314,-0.649,95.000
'0:08.270',-0.075,-0.026,0.309,-0.651,95.000
'0:08.280',-0.050,-0.026,0.304,-0.653,95.000
'0:08.290',-0.070,-0.026,0.299,-0.655,95.000
'0:08.300',-0.055,-0.026,0.294,-0.657,95.000
'0:08.310',-0.070,-0.025,0.289,-0.654,95.000
'0:08.320',-0.065,-0.025,0.284,-0.652,95.000
'0:08.330',-0.055,-0.025,0.279,-0.649,95.000
'0:08.340',0.015,-0.025,0.274,-0.646,95.000
'0:08.350',0.025,-0.025,0.270,-0.644,95.000
'0:08.360',0.045,-0.025,0.263,-0.636,95.000
'0:08.370',0.060,-0.025,0.257,-0.629,95.000
'0:08.380',0.110,-0.026,0.251,-0.621,95.000
'0:08.390',0.070,-0.026,0.245,-0.614,95.000
'0:08.400',0.010,-0.026,0.239,-0.606,95.000
'0:08.410',-0.020,-0.026,0.231,-0.595,95.000
'0:08.420',-0.040,-0.026,0.223,-0.584,95.000
'0:08.430',-0.105,-0.026,0.215,-0.574,95.000
'0:08.440',-0.115,-0.026,0.207,-0.563,95.000
'0:08.450',-0.135,-0.025,0.200,-0.552,95.000
'0:08.460',-0.115,-0.026,0.192,-0.539,95.000
'0:08.470',-0.145,-0.027,0.185,-0.527,95.000
'0:08.480',-0.105,-0.028,0.178,-0.514,95.000
'0:08.490',-0.125,-0.029,0.171,-0.501,95.000
'0:08.500',-0.065,-0.030,0.164,-0.489,95.000
'0:08.510',0.000,-0.030,0.155,-0.475,95.000
'0:08.520',0.310,-0.031,0.147,-0.462,95.000
'0:08.530',0.440,-0.032,0.139,-0.448,95.000
'0:08.540',-0.400,-0.033,0.131,-0.434,95.000
'0:08.550',-0.340,-0.033,0.123,-0.421,95.000
'0:08.560',-0.170,-0.033,0.113,-0.407,95.000
'0:08.570',-0.075,-0.032,0.104,-0.393,95.000
'0:08.580',-0.100,-0.032,0.094,-0.379,95.000
'0:08.590',-0.130,-0.031,0.085,-0.365,95.000
'0:08.600',-0.105,-0.031,0.075,-0.351,95.000
'0:08.610',-0.100,-0.030,0.068,-0.337,95.000
'0:08.620',-0.100,-0.029,0.061,-0.322,95.000
'0:08.630',-0.105,-0.029,0.054,-0.308,95.000
'0:08.640',-0.075,-0.028,0.047,-0.293,95.000
'0:08.650',-0.065,-0.027,0.040,-0.279,95.000
'0:08.660',-0.040,-0.028,0.035,-0.264,95.000
'0:08.670',-0.065,-0.029,0.029,-0.250,95.000
'0:08.680',-0.045,-0.030,0.023,-0.235,95.000
'0:08.690',-0.010,-0.031,0.018,-0.220,95.000
'0:08.700',0.005,-0.032,0.012,-0.205,95.000
'0:08.710',0.000,-0.033,0.008,-0.191,95.000
'0:08.720',0.050,-0.034,0.004,-0.176,95.000
'0:08.730',0.065,-0.035,-0.000,-0.162,95.000
'0:08.740',0.120,-0.036,-0.005,-0.147,95.000
'0:08.750',0.155,-0.037,-0.009,-0.133,95.000
'0:08.760',0.190,-0.037,-0.011,-0.119,95.000
'0:08.770',0.200,-0.037,-0.014,-0.105,95.000
'0:08.780',0.255,-0.036,-0.016,-0.091,95.000
'0:08.790',0.280,-0.036,-0.018,-0.077,95.000
'0:08.800',0.300,-0.036,-0.021,-0.063,95.000
'0:08.810',0.300,-0.037,-0.023,-0.049,95.000
'0:08.820',0.285,-0.038,-0.026,-0.036,95.000
'0:08.830',0.245,-0.040,-0.029,-0.022,95.000
'0:08.840',0.190,-0.041,-0.032,-0.009,95.000
'0:08.850',0.090,-0.042,-0.034,0.004,95.000
'0:08.860',0.040,-0.042,-0.037,0.017,95.000
'0:08.870',-0.005,-0.042,-0.039,0.029,95.000
'0:08.880',-0.020,-0.043,-0.041,0.042,95.000
'0:08.890',-0.030,-0.043,-0.043,0.054,95.000
'0:08.900',-0.045,-0.043,-0.046,0.066,95.000
'0:08.910',-0.050,-0.043,-0.047,0.078,95.000
'0:08.920',-0.055,-0.043,-0.049,0.090,95.000
'0:08.930',-0.045,-0.043,-0.051,0.101,95.000
'0:08.940',-0.040,-0.042,-0.053,0.113,95.000
'0:08.950',-0.030,-0.042,-0.055,0.125,95.000
'0:08.960',-0.040,-0.042,-0.060,0.135,95.000
'0:08.970',-0.030,-0.043,-0.065,0.146,95.000
'0:08.980',-0.035,-0.043,-0.070,0.157,95.000
'0:08.990',-0.035,-0.043,-0.076,0.168,95.000
'0:09.000',-0.040,-0.044,-0.081,0.179,95.000
'0:09.010',-0.045,-0.043,-0.094,0.189,95.000
'0:09.020',-0.060,-0.043,-0.107,0.199,95.000
'0:09.030',-0.045,-0.043,-0.119,0.209,95.000
'0:09.040',-0.060,-0.043,-0.132,0.220,95.000
'0:09.050',-0.060,-0.042,-0.145,0.230,95.000
'0:09.060',-0.070,-0.043,-0.158,0.239,95.000
'0:09.070',-0.055,-0.044,-0.170,0.248,95.000
'0:09.080',-0.070,-0.044,-0.183,0.257,95.000
'0:09.090',-0.010,-0.045,-0.196,0.266,95.000
'0:09.100',0.025,-0.046,-0.208,0.275,95.000
'0:09.110',0.055,-0.046,-0.217,0.283,95.000
'0:09.120',0.060,-0.045,-0.226,0.291,95.000
'0:09.130',0.130,-0.045,-0.234,0.299,95.000
'0:09.140',0.080,-0.045,-0.243,0.307,95.000
'0:09.150',0.035,-0.045,-0.252,0.315,95.000
'0:09.160',-0.015,-0.044,-0.260,0.323,95.000
'0:09.170',-0.030,-0.044,-0.269,0.330,95.000
'0:09.180',-0.105,-0.043,-0.277,0.337,95.000
'0:09.190',-0.110,-0.043,-0.286,0.344,95.000
'0:09.200',-0.140,-0.043,-0.294,0.352,95.000
'0:09.210',-0.110,-0.043,-0.300,0.358,95.000
'0:09.220',-0.120,-0.044,-0.306,0.364,95.000
'0:09.230',-0.100,-0.044,-0.312,0.370,95.000
'0:09.240',-0.130,-0.045,-0.317,0.377,95.000
'0:09.250',-0.105,-0.045,-0.323,0.383,95.000
'0:09.260',-0.100,-0.046,-0.327,0.388,95.000
'0:09.270',0.165,-0.048,-0.330,0.394,95.000
'0:09.280',0.460,-0.049,-0.333,0.400,95.000
'0:09.290',-0.420,-0.050,-0.337,0.405,95.000
'0:09.300',-0.445,-0.051,-0.340,0.411,95.000
'0:09.310',-0.230,-0.051,-0.342,0.416,95.000
'0:09.320',-0.095,-0.051,-0.344,0.420,95.000
'0:09.330',-0.095,-0.050,-0.346,0.425,95.000
'0:09.340',-0.120,-0.050,-0.348,0.430,95.000
