'Elapsed time','Resp C','Resp A','Resp N','SpO2'
'0:05.550',-0.102,-0.341,0.246,98.000
'0:05.560',-0.097,-0.344,0.247,98.000
'0:05.570',-0.092,-0.346,0.248,98.000
'0:05.580',-0.088,-0.349,0.249,98.000
'0:05.590',-0.083,-0.352,0.251,98.000
'0:05.600',-0.078,-0.355,0.252,98.000
'0:05.610',-0.074,-0.357,0.253,98.000
'0:05.620',-0.070,-0.358,0.254,98.000
'0:05.630',-0.066,-0.360,0.255,98.000
'0:05.640',-0.062,-0.361,0.256,98.000
'0:05.650',-0.059,-0.362,0.257,98.000
'0:05.660',-0.061,-0.362,0.258,98.000
'0:05.670',-0.064,-0.361,0.259,98.000
'0:05.680',-0.067,-0.361,0.260,98.000
'0:05.690',-0.070,-0.360,0.261,98.000
'0:05.700',-0.073,-0.360,0.262,98.000
'0:05.710',-0.072,-0.363,0.263,98.000
'0:05.720',-0.071,-0.365,0.264,98.000
'0:05.730',-0.071,-0.368,0.265,98.000
'0:05.740',-0.070,-0.371,0.265,98.000
'0:05.750',-0.070,-0.374,0.266,98.000
'0:05.760',-0.071,-0.377,0.267,98.000
'0:05.770',-0.073,-0.380,0.268,98.000
'0:05.780',-0.074,-0.384,0.269,98.000
'0:05.790',-0.076,-0.387,0.270,98.000
'0:05.800',-0.078,-0.390,0.271,98.000
'0:05.810',-0.078,-0.392,0.271,98.000
'0:05.820',-0.079,-0.394,0.272,98.000
'0:05.830',-0.080,-0.396,0.273,98.000
'0:05.840',-0.080,-0.398,0.274,98.000
'0:05.850',-0.081,-0.400,0.275,98.000
'0:05.860',-0.084,-0.400,0.275,98.000
'0:05.870',-0.087,-0.400,0.276,98.000
'0:05.880',-0.091,-0.400,0.277,98.000
'0:05.890',-0.094,-0.401,0.278,98.000
'0:05.900',-0.097,-0.401,0.279,98.000
'0:05.910',-0.103,-0.401,0.280,98.000
'0:05.920',-0.109,-0.401,0.280,98.000
'0:05.930',-0.116,-0.402,0.281,98.000
'0:05.940',-0.122,-0.402,0.282,98.000
'0:05.950',-0.128,-0.402,0.282,98.000
'0:05.960',-0.123,-0.401,0.283,98.000
'0:05.970',-0.119,-0.401,0.283,98.000
'0:05.980',-0.114,-0.400,0.284,98.000
'0:05.990',-0.110,-0.400,0.284,98.000
'0:06.000',-0.105,-0.399,0.285,98.000
'0:06.010',-0.114,-0.397,0.285,98.000
'0:06.020',-0.122,-0.396,0.286,98.000
'0:06.030',-0.131,-0.394,0.287,98.000
'0:06.040',-0.140,-0.392,0.288,98.000
'0:06.050',-0.149,-0.390,0.288,98.000
'0:06.060',-0.149,-0.391,0.289,98.000
'0:06.070',-0.149,-0.393,0.290,98.000
'0:06.080',-0.150,-0.395,0.290,98.000
'0:06.090',-0.150,-0.396,0.291,98.000
'0:06.100',-0.151,-0.398,0.292,98.000
'0:06.110',-0.135,-0.400,0.292,98.000
'0:06.120',-0.120,-0.401,0.292,98.000
'0:06.130',-0.104,-0.403,0.293,98.000
'0:06.140',-0.089,-0.405,0.293,98.000
'0:06.150',-0.073,-0.407,0.294,98.000
'0:06.160',-0.081,-0.406,0.294,98.000
'0:06.170',-0.089,-0.406,0.295,98.000
'0:06.180',-0.097,-0.405,0.295,98.000
'0:06.190',-0.104,-0.405,0.296,98.000
'0:06.200',-0.112,-0.404,0.296,98.000
'0:06.210',-0.121,-0.404,0.297,98.000
'0:06.220',-0.130,-0.404,0.297,98.000
'0:06.230',-0.139,-0.404,0.298,98.000
'0:06.240',-0.148,-0.404,0.298,98.000
'0:06.250',-0.157,-0.405,0.299,98.000
'0:06.260',-0.147,-0.404,0.299,98.000
'0:06.270',-0.137,-0.403,0.300,98.000
'0:06.280',-0.128,-0.403,0.300,98.000
'0:06.290',-0.118,-0.402,0.301,98.000
'0:06.300',-0.108,-0.401,0.301,98.000
'0:06.310',-0.107,-0.401,0.302,98.000
'0:06.320',-0.106,-0.401,0.302,98.000
'0:06.330',-0.105,-0.400,0.302,98.000
'0:06.340',-0.104,-0.400,0.303,98.000
'0:06.350',-0.103,-0.399,0.303,98.000
'0:06.360',-0.107,-0.399,0.304,98.000
'0:06.370',-0.111,-0.399,0.304,98.000
'0:06.380',-0.115,-0.399,0.305,98.000
'0:06.390',-0.119,-0.399,0.305,98.000
'0:06.400',-0.123,-0.399,0.305,98.000
'0:06.410',-0.120,-0.398,0.306,98.000
'0:06.420',-0.118,-0.397,0.306,98.000
'0:06.430',-0.115,-0.397,0.306,98.000
'0:06.440',-0.112,-0.396,0.306,98.000
'0:06.450',-0.109,-0.395,0.307,98.000
'0:06.460',-0.106,-0.394,0.307,98.000
'0:06.470',-0.103,-0.394,0.307,98.000
'0:06.480',-0.100,-0.393,0.307,98.000
'0:06.490',-0.096,-0.392,0.307,98.000
'0:06.500',-0.093,-0.392,0.307,98.000
'0:06.510',-0.093,-0.392,0.307,98.000
'0:06.520',-0.094,-0.392,0.306,98.000
'0:06.530',-0.094,-0.392,0.306,98.000
'0:06.540',-0.094,-0.391,0.305,98.000
'0:06.550',-0.095,-0.391,0.305,98.000
'0:06.560',-0.101,-0.390,0.303,98.000
'0:06.570',-0.107,-0.389,0.302,98.000
'0:06.580',-0.114,-0.388,0.300,98.000
'0:06.590',-0.120,-0.387,0.298,98.000
'0:06.600',-0.126,-0.386,0.297,98.000
'0:06.610',-0.121,-0.384,0.294,98.000
'0:06.620',-0.116,-0.383,0.291,98.000
'0:06.630',-0.110,-0.382,0.289,98.000
'0:06.640',-0.105,-0.380,0.286,98.000
'0:06.650',-0.100,-0.379,0.283,98.000
'0:06.660',-0.102,-0.379,0.280,98.000
'0:06.670',-0.104,-0.379,0.277,98.000
'0:06.680',-0.107,-0.379,0.274,98.000
'0:06.690',-0.109,-0.379,0.271,98.000
'0:06.700',-0.111,-0.379,0.268,98.000
'0:06.710',-0.112,-0.380,0.265,98.000
'0:06.720',-0.114,-0.380,0.262,98.000
'0:06.730',-0.115,-0.380,0.259,98.000
'0:06.740',-0.116,-0.381,0.256,98.000
'0:06.750',-0.117,-0.381,0.253,98.000
'0:06.760',-0.112,-0.380,0.250,98.000
'0:06.770',-0.106,-0.379,0.247,98.000
'0:06.780',-0.100,-0.378,0.244,98.000
'0:06.790',-0.095,-0.377,0.241,98.000
'0:06.800',-0.089,-0.376,0.238,98.000
'0:06.810',-0.093,-0.374,0.236,98.000
'0:06.820',-0.097,-0.372,0.234,98.000
'0:06.830',-0.101,-0.370,0.231,98.000
'0:06.840',-0.105,-0.368,0.229,98.000
'0:06.850',-0.109,-0.367,0.227,98.000
'0:06.860',-0.106,-0.365,0.224,98.000
'0:06.870',-0.103,-0.363,0.222,98.000
'0:06.880',-0.100,-0.361,0.220,98.000
'0:06.890',-0.097,-0.359,0.218,98.000
'0:06.900',-0.094,-0.357,0.215,98.000
'0:06.910',-0.094,-0.354,0.213,98.000
'0:06.920',-0.094,-0.351,0.211,98.000
'0:06.930',-0.094,-0.348,0.208,98.000
'0:06.940',-0.094,-0.345,0.206,98.000
'0:06.950',-0.094,-0.342,0.204,98.000
'0:06.960',-0.092,-0.340,0.201,98.000
'0:06.970',-0.090,-0.338,0.199,98.000
'0:06.980',-0.088,-0.335,0.197,98.000
'0:06.990',-0.087,-0.333,0.194,98.000
'0:07.000',-0.085,-0.331,0.192,98.000
'0:07.010',-0.084,-0.329,0.189,98.000
'0:07.020',-0.083,-0.328,0.187,98.000
'0:07.030',-0.082,-0.326,0.184,98.000
'0:07.040',-0.081,-0.325,0.182,98.000
'0:07.050',-0.080,-0.323,0.179,98.000
'0:07.060',-0.085,-0.321,0.176,98.000
'0:07.070',-0.089,-0.318,0.174,98.000
'0:07.080',-0.095,-0.315,0.171,98.000
'0:07.090',-0.099,-0.313,0.168,98.000
'0:07.100',-0.104,-0.310,0.165,98.000
'0:07.110',-0.099,-0.308,0.162,98.000
'0:07.120',-0.093,-0.305,0.160,98.000
'0:07.130',-0.087,-0.303,0.157,98.000
'0:07.140',-0.082,-0.301,0.154,98.000
'0:07.150',-0.076,-0.298,0.151,98.000
'0:07.160',-0.069,-0.295,0.148,98.000
'0:07.170',-0.062,-0.292,0.145,98.000
'0:07.180',-0.056,-0.289,0.142,98.000
'0:07.190',-0.049,-0.287,0.140,98.000
'0:07.200',-0.043,-0.284,0.137,98.000
'0:07.210',-0.049,-0.277,0.134,98.000
'0:07.220',-0.055,-0.270,0.131,98.000
'0:07.230',-0.062,-0.263,0.128,98.000
'0:07.240',-0.068,-0.256,0.126,98.000
'0:07.250',-0.074,-0.249,0.123,98.000
'0:07.260',-0.075,-0.246,0.120,98.000
'0:07.270',-0.076,-0.242,0.118,98.000
'0:07.280',-0.077,-0.239,0.115,98.000
'0:07.290',-0.077,-0.235,0.113,98.000
'0:07.300',-0.078,-0.232,0.110,98.000
'0:07.310',-0.075,-0.228,0.108,98.000
'0:07.320',-0.072,-0.224,0.105,98.000
'0:07.330',-0.069,-0.220,0.103,98.000
'0:07.340',-0.066,-0.216,0.100,98.000
'0:07.350',-0.062,-0.212,0.098,98.000
'0:07.360',-0.067,-0.206,0.095,98.000
'0:07.370',-0.072,-0.201,0.093,98.000
'0:07.380',-0.076,-0.195,0.090,98.000
'0:07.390',-0.081,-0.189,0.088,98.000
'0:07.400',-0.086,-0.184,0.085,98.000
'0:07.410',-0.087,-0.182,0.083,98.000
'0:07.420',-0.088,-0.180,0.081,98.000
'0:07.430',-0.090,-0.178,0.078,98.000
'0:07.440',-0.091,-0.176,0.076,98.000
'0:07.450',-0.093,-0.174,0.073,98.000
'0:07.460',-0.087,-0.171,0.071,98.000
'0:07.470',-0.082,-0.169,0.069,98.000
'0:07.480',-0.076,-0.167,0.066,98.000
'0:07.490',-0.070,-0.165,0.064,98.000
'0:07.500',-0.065,-0.163,0.062,98.000
'0:07.510',-0.061,-0.162,0.059,98.000
'0:07.520',-0.058,-0.161,0.057,98.000
'0:07.530',-0.054,-0.161,0.054,98.000
'0:07.540',-0.051,-0.160,0.052,98.000
'0:07.550',-0.047,-0.160,0.050,98.000
'0:07.560',-0.049,-0.153,0.047,98.000
'0:07.570',-0.050,-0.146,0.045,98.000
'0:07.580',-0.051,-0.140,0.043,98.000
'0:07.590',-0.052,-0.133,0.041,98.000
'0:07.600',-0.053,-0.126,0.039,98.000
'0:07.610',-0.054,-0.127,0.037,98.000
'0:07.620',-0.055,-0.127,0.035,98.000
'0:07.630',-0.056,-0.127,0.033,98.000
'0:07.640',-0.057,-0.128,0.031,98.000
'0:07.650',-0.058,-0.128,0.029,98.000
'0:07.660',-0.064,-0.130,0.027,98.000
'0:07.670',-0.070,-0.131,0.025,98.000
'0:07.680',-0.077,-0.133,0.024,98.000
'0:07.690',-0.083,-0.135,0.022,98.000
'0:07.700',-0.090,-0.136,0.020,98.000
'0:07.710',-0.086,-0.129,0.019,98.000
'0:07.720',-0.083,-0.122,0.017,98.000
'0:07.730',-0.080,-0.114,0.016,98.000
'0:07.740',-0.077,-0.107,0.015,98.000
'0:07.750',-0.073,-0.100,0.013,98.000
'0:07.760',-0.077,-0.102,0.012,98.000
'0:07.770',-0.081,-0.104,0.011,98.000
'0:07.780',-0.085,-0.106,0.010,98.000
'0:07.790',-0.089,-0.108,0.008,98.000
'0:07.800',-0.093,-0.110,0.007,98.000
'0:07.810',-0.093,-0.108,0.006,98.000
'0:07.820',-0.093,-0.106,0.005,98.000
'0:07.830',-0.093,-0.104,0.004,98.000
'0:07.840',-0.093,-0.102,0.003,98.000
'0:07.850',-0.093,-0.100,0.003,98.000
'0:07.860',-0.089,-0.098,0.002,98.000
'0:07.870',-0.084,-0.097,0.001,98.000
'0:07.880',-0.079,-0.095,0.000,98.000
'0:07.890',-0.075,-0.093,-0.000,98.000
'0:07.900',-0.070,-0.091,-0.001,98.000
'0:07.910',-0.074,-0.091,-0.002,98.000
'0:07.920',-0.078,-0.091,-0.002,98.000
'0:07.930',-0.082,-0.090,-0.003,98.000
'0:07.940',-0.086,-0.090,-0.004,98.000
'0:07.950',-0.090,-0.090,-0.004,98.000
'0:07.960',-0.084,-0.086,-0.005,98.000
'0:07.970',-0.077,-0.081,-0.005,98.000
'0:07.980',-0.071,-0.077,-0.005,98.000
'0:07.990',-0.065,-0.073,-0.006,98.000
'0:08.000',-0.059,-0.069,-0.006,98.000
'0:08.010',-0.061,-0.070,-0.007,98.000
'0:08.020',-0.062,-0.071,-0.007,98.000
'0:08.030',-0.064,-0.072,-0.008,98.000
'0:08.040',-0.066,-0.074,-0.009,98.000
'0:08.050',-0.068,-0.075,-0.009,98.000
'0:08.060',-0.073,-0.077,-0.010,98.000
'0:08.070',-0.079,-0.080,-0.010,98.000
'0:08.080',-0.084,-0.083,-0.011,98.000
'0:08.090',-0.090,-0.085,-0.011,98.000
'0:08.100',-0.095,-0.088,-0.012,98.000
'0:08.110',-0.096,-0.088,-0.012,98.000
'0:08.120',-0.097,-0.089,-0.013,98.000
'0:08.130',-0.098,-0.089,-0.013,98.000
'0:08.140',-0.099,-0.090,-0.014,98.000
'0:08.150',-0.100,-0.090,-0.014,98.000
'0:08.160',-0.092,-0.084,-0.015,98.000
'0:08.170',-0.084,-0.078,-0.016,98.000
'0:08.180',-0.077,-0.072,-0.016,98.000
'0:08.190',-0.069,-0.066,-0.017,98.000
'0:08.200',-0.061,-0.060,-0.017,98.000
'0:08.210',-0.061,-0.060,-0.018,98.000
'0:08.220',-0.062,-0.060,-0.018,98.000
'0:08.230',-0.062,-0.060,-0.018,98.000
'0:08.240',-0.062,-0.060,-0.019,98.000
'0:08.250',-0.063,-0.060,-0.019,98.000
'0:08.260',-0.065,-0.062,-0.020,98.000
'0:08.270',-0.068,-0.063,-0.020,98.000
'0:08.280',-0.071,-0.065,-0.021,98.000
'0:08.290',-0.074,-0.066,-0.021,98.000
'0:08.300',-0.076,-0.067,-0.022,98.000
'0:08.310',-0.079,-0.069,-0.022,98.000
'0:08.320',-0.082,-0.071,-0.022,98.000
'0:08.330',-0.085,-0.073,-0.023,98.000
'0:08.340',-0.088,-0.075,-0.023,98.000
'0:08.350',-0.092,-0.077,-0.023,98.000
'0:08.360',-0.094,-0.079,-0.024,98.000
'0:08.370',-0.097,-0.080,-0.024,98.000
'0:08.380',-0.099,-0.082,-0.024,98.000
'0:08.390',-0.102,-0.084,-0.024,98.000
'0:08.400',-0.104,-0.085,-0.024,98.000
'0:08.410',-0.100,-0.083,-0.024,98.000
'0:08.420',-0.096,-0.080,-0.024,98.000
'0:08.430',-0.091,-0.077,-0.024,98.000
'0:08.440',-0.087,-0.074,-0.025,98.000
'0:08.450',-0.083,-0.072,-0.025,98.000
'0:08.460',-0.091,-0.077,-0.024,98.000
'0:08.470',-0.099,-0.082,-0.023,98.000
'0:08.480',-0.106,-0.087,-0.022,98.000
'0:08.490',-0.114,-0.092,-0.022,98.000
'0:08.500',-0.122,-0.097,-0.021,98.000
'0:08.510',-0.117,-0.094,-0.019,98.000
'0:08.520',-0.111,-0.090,-0.018,98.000
'0:08.530',-0.105,-0.087,-0.016,98.000
'0:08.540',-0.100,-0.084,-0.015,98.000
'0:08.550',-0.094,-0.080,-0.013,98.000
'0:08.560',-0.092,-0.080,-0.011,98.000
'0:08.570',-0.091,-0.081,-0.009,98.000
'0:08.580',-0.089,-0.081,-0.006,98.000
'0:08.590',-0.088,-0.081,-0.004,98.000
'0:08.600',-0.086,-0.081,-0.002,98.000
'0:08.610',-0.093,-0.086,0.000,98.000
'0:08.620',-0.099,-0.091,0.003,98.000
'0:08.630',-0.106,-0.096,0.005,98.000
'0:08.640',-0.112,-0.102,0.007,98.000
'0:08.650',-0.119,-0.107,0.010,98.000
'0:08.660',-0.116,-0.105,0.012,98.000
'0:08.670',-0.113,-0.103,0.015,98.000
'0:08.680',-0.111,-0.102,0.017,98.000
'0:08.690',-0.108,-0.100,0.020,98.000
'0:08.700',-0.105,-0.098,0.022,98.000
'0:08.710',-0.104,-0.098,0.025,98.000
'0:08.720',-0.103,-0.097,0.028,98.000
'0:08.730',-0.101,-0.097,0.030,98.000
'0:08.740',-0.100,-0.096,0.033,98.000
'0:08.750',-0.098,-0.096,0.035,98.000
'0:08.760',-0.094,-0.094,0.038,98.000
'0:08.770',-0.090,-0.092,0.040,98.000
'0:08.780',-0.086,-0.089,0.043,98.000
'0:08.790',-0.082,-0.087,0.045,98.000
'0:08.800',-0.078,-0.085,0.048,98.000
'0:08.810',-0.083,-0.089,0.050,98.000
'0:08.820',-0.088,-0.092,0.053,98.000
'0:08.830',-0.093,-0.096,0.055,98.000
'0:08.840',-0.098,-0.099,0.058,98.000
'0:08.850',-0.103,-0.102,0.060,98.000
'0:08.860',-0.102,-0.102,0.062,98.000
'0:08.870',-0.102,-0.102,0.065,98.000
'0:08.880',-0.101,-0.102,0.067,98.000
'0:08.890',-0.100,-0.102,0.069,98.000
'0:08.900',-0.100,-0.102,0.072,98.000
'0:08.910',-0.097,-0.101,0.074,98.000
'0:08.920',-0.094,-0.099,0.076,98.000
'0:08.930',-0.092,-0.098,0.078,98.000
'0:08.940',-0.089,-0.097,0.080,98.000
'0:08.950',-0.086,-0.095,0.083,98.000
'0:08.960',-0.089,-0.101,0.085,98.000
'0:08.970',-0.091,-0.107,0.087,98.000
'0:08.980',-0.094,-0.113,0.089,98.000
'0:08.990',-0.097,-0.119,0.091,98.000
'0:09.000',-0.099,-0.125,0.093,98.000
'0:09.010',-0.092,-0.130,0.095,98.000
'0:09.020',-0.086,-0.135,0.097,98.000
'0:09.030',-0.079,-0.140,0.100,98.000
'0:09.040',-0.073,-0.145,0.102,98.000
'0:09.050',-0.066,-0.151,0.104,98.000
'0:09.060',-0.064,-0.156,0.106,98.000
'0:09.070',-0.062,-0.161,0.107,98.000
'0:09.080',-0.059,-0.166,0.109,98.000
'0:09.090',-0.057,-0.172,0.111,98.000
'0:09.100',-0.055,-0.177,0.113,98.000
'0:09.110',-0.062,-0.174,0.114,98.000
'0:09.120',-0.069,-0.171,0.116,98.000
'0:09.130',-0.077,-0.168,0.118,98.000
'0:09.140',-0.084,-0.165,0.119,98.000
'0:09.150',-0.091,-0.162,0.121,98.000
'0:09.160',-0.093,-0.161,0.123,98.000
'0:09.170',-0.095,-0.160,0.125,98.000
'0:09.180',-0.097,-0.159,0.127,98.000
'0:09.190',-0.098,-0.157,0.128,98.000
'0:09.200',-0.100,-0.156,0.130,98.000
'0:09.210',-0.097,-0.163,0.132,98.000
'0:09.220',-0.094,-0.170,0.133,98.000
'0:09.230',-0.091,-0.176,0.135,98.000
'0:09.240',-0.087,-0.183,0.137,98.000
'0:09.250',-0.084,-0.189,0.138,98.000
'0:09.260',-0.086,-0.190,0.140,98.000
'0:09.270',-0.089,-0.190,0.141,98.000
'0:09.280',-0.091,-0.190,0.143,98.000
'0:09.290',-0.093,-0.190,0.144,98.000
'0:09.300',-0.096,-0.190,0.146,98.000
'0:09.310',-0.097,-0.194,0.148,98.000
'0:09.320',-0.099,-0.197,0.149,98.000
'0:09.330',-0.101,-0.201,0.151,98.000
'0:09.340',-0.103,-0.204,0.153,98.000
'0:09.350',-0.105,-0.208,0.154,98.000
'0:09.360',-0.100,-0.215,0.156,98.000
'0:09.370',-0.096,-0.223,0.158,98.000
'0:09.380',-0.091,-0.230,0.159,98.000
'0:09.390',-0.086,-0.238,0.161,98.000
'0:09.400',-0.082,-0.245,0.162,98.000
'0:09.410',-0.081,-0.244,0.164,98.000
'0:09.420',-0.081,-0.242,0.165,98.000
'0:09.430',-0.081,-0.240,0.166,98.000
'0:09.440',-0.081,-0.239,0.168,98.000
'0:09.450',-0.080,-0.237,0.169,98.000
'0:09.460',-0.089,-0.235,0.171,98.000
'0:09.470',-0.097,-0.232,0.172,98.000
'0:09.480',-0.106,-0.230,0.174,98.000
'0:09.490',-0.115,-0.227,0.175,98.000
'0:09.500',-0.123,-0.225,0.177,98.000
'0:09.510',-0.119,-0.235,0.178,98.000
'0:09.520',-0.114,-0.245,0.179,98.000
'0:09.530',-0.110,-0.255,0.181,98.000
'0:09.540',-0.106,-0.266,0.182,98.000
'0:09.550',-0.102,-0.276,0.184,98.000
'0:09.560',-0.097,-0.283,0.185,98.000
'0:09.570',-0.092,-0.291,0.186,98.000
'0:09.580',-0.087,-0.298,0.188,98.000
'0:09.590',-0.082,-0.306,0.189,98.000
'0:09.600',-0.077,-0.314,0.190,98.000
'0:09.610',-0.082,-0.312,0.192,98.000
'0:09.620',-0.087,-0.311,0.193,98.000
'0:09.630',-0.092,-0.310,0.194,98.000
'0:09.640',-0.098,-0.309,0.195,98.000
'0:09.650',-0.103,-0.308,0.197,98.000
'0:09.660',-0.103,-0.309,0.198,98.000
'0:09.670',-0.103,-0.309,0.199,98.000
'0:09.680',-0.103,-0.310,0.201,98.000
'0:09.690',-0.104,-0.311,0.202,98.000
'0:09.700',-0.104,-0.312,0.203,98.000
'0:09.710',-0.102,-0.314,0.205,98.000
'0:09.720',-0.100,-0.315,0.206,98.000
'0:09.730',-0.098,-0.317,0.207,98.000
'0:09.740',-0.096,-0.318,0.209,98.000
'0:09.750',-0.095,-0.320,0.210,98.000
'0:09.760',-0.100,-0.320,0.211,98.000
'0:09.770',-0.105,-0.319,0.212,98.000
'0:09.780',-0.111,-0.319,0.213,98.000
'0:09.790',-0.116,-0.319,0.215,98.000
'0:09.800',-0.121,-0.319,0.216,98.000
'0:09.810',-0.122,-0.319,0.217,98.000
'0:09.820',-0.122,-0.319,0.218,98.000
'0:09.830',-0.122,-0.319,0.219,98.000
'0:09.840',-0.122,-0.319,0.221,98.000
'0:09.850',-0.122,-0.319,0.222,98.000
'0:09.860',-0.118,-0.322,0.223,98.000
'0:09.870',-0.115,-0.324,0.224,98.000
'0:09.880',-0.111,-0.327,0.225,98.000
'0:09.890',-0.107,-0.329,0.226,98.000
'0:09.900',-0.104,-0.332,0.227,98.000
'0:09.910',-0.110,-0.331,0.228,98.000
'0:09.920',-0.116,-0.329,0.229,98.000
'0:09.930',-0.121,-0.327,0.230,98.000
'0:09.940',-0.127,-0.326,0.231,98.000
'0:09.950',-0.133,-0.324,0.232,98.000
'0:09.960',-0.134,-0.324,0.233,98.000
'0:09.970',-0.135,-0.323,0.234,98.000
'0:09.980',-0.136,-0.322,0.235,98.000
'0:09.990',-0.137,-0.321,0.236,98.000
'0:10.000',-0.138,-0.321,0.237,98.000
'0:10.010',-0.140,-0.322,0.238,98.000
'0:10.020',-0.142,-0.323,0.239,98.000
'0:10.030',-0.144,-0.324,0.240,98.000
'0:10.040',-0.146,-0.325,0.241,98.000
'0:10.050',-0.148,-0.326,0.242,98.000
'0:10.060',-0.145,-0.326,0.243,98.000
'0:10.070',-0.142,-0.327,0.243,98.000
'0:10.080',-0.139,-0.327,0.244,98.000
'0:10.090',-0.135,-0.328,0.245,98.000
'0:10.100',-0.132,-0.328,0.246,98.000
'0:10.110',-0.127,-0.330,0.247,98.000
'0:10.120',-0.121,-0.331,0.248,98.000
'0:10.130',-0.116,-0.333,0.248,98.000
'0:10.140',-0.111,-0.334,0.249,98.000
'0:10.150',-0.105,-0.336,0.250,98.000
'0:10.160',-0.107,-0.336,0.251,98.000
'0:10.170',-0.108,-0.335,0.251,98.000
'0:10.180',-0.109,-0.335,0.252,98.000
'0:10.190',-0.110,-0.335,0.253,98.000
'0:10.200',-0.112,-0.335,0.254,98.000
'0:10.210',-0.109,-0.336,0.254,98.000
'0:10.220',-0.106,-0.337,0.255,98.000
'0:10.230',-0.103,-0.338,0.256,98.000
'0:10.240',-0.101,-0.339,0.256,98.000
'0:10.250',-0.098,-0.340,0.257,98.000
'0:10.260',-0.101,-0.339,0.258,98.000
'0:10.270',-0.104,-0.338,0.258,98.000
'0:10.280',-0.107,-0.337,0.259,98.000
'0:10.290',-0.110,-0.336,0.260,98.000
'0:10.300',-0.113,-0.335,0.260,98.000
'0:10.310',-0.113,-0.337,0.261,98.000
'0:10.320',-0.114,-0.339,0.262,98.000
'0:10.330',-0.115,-0.340,0.262,98.000
'0:10.340',-0.116,-0.342,0.263,98.000
'0:10.350',-0.116,-0.343,0.263,98.000
'0:10.360',-0.116,-0.345,0.264,98.000
'0:10.370',-0.115,-0.346,0.264,98.000
'0:10.380',-0.115,-0.348,0.265,98.000
'0:10.390',-0.114,-0.350,0.266,98.000
'0:10.400',-0.113,-0.351,0.266,98.000
'0:10.410',-0.117,-0.347,0.267,98.000
'0:10.420',-0.121,-0.343,0.267,98.000
'0:10.430',-0.126,-0.339,0.268,98.000
'0:10.440',-0.130,-0.335,0.268,98.000
'0:10.450',-0.134,-0.331,0.269,98.000
'0:10.460',-0.131,-0.331,0.270,98.000
'0:10.470',-0.129,-0.332,0.270,98.000
'0:10.480',-0.127,-0.332,0.271,98.000
'0:10.490',-0.125,-0.333,0.272,98.000
'0:10.500',-0.123,-0.333,0.272,98.000
'0:10.510',-0.131,-0.334,0.273,98.000
'0:10.520',-0.140,-0.335,0.274,98.000
'0:10.530',-0.148,-0.335,0.274,98.000
'0:10.540',-0.157,-0.336,0.275,98.000
'0:10.550',-0.166,-0.337,0.275,98.000
'0:10.560',-0.172,-0.338,0.276,98.000
'0:10.570',-0.178,-0.339,0.276,98.000
'0:10.580',-0.184,-0.340,0.277,98.000
'0:10.590',-0.190,-0.342,0.277,98.000
'0:10.600',-0.196,-0.343,0.278,98.000
'0:10.610',-0.189,-0.345,0.278,98.000
'0:10.620',-0.183,-0.347,0.278,98.000
'0:10.630',-0.177,-0.350,0.279,98.000
'0:10.640',-0.171,-0.352,0.279,98.000
'0:10.650',-0.164,-0.354,0.280,98.000
'0:10.660',-0.165,-0.354,0.280,98.000
'0:10.670',-0.166,-0.355,0.280,98.000
'0:10.680',-0.166,-0.355,0.281,98.000
'0:10.690',-0.167,-0.355,0.281,98.000
'0:10.700',-0.168,-0.355,0.281,98.000
'0:10.710',-0.159,-0.358,0.282,98.000
'0:10.720',-0.151,-0.362,0.282,98.000
'0:10.730',-0.142,-0.365,0.283,98.000
'0:10.740',-0.134,-0.369,0.283,98.000
'0:10.750',-0.125,-0.372,0.283,98.000
'0:10.760',-0.127,-0.371,0.284,98.000
'0:10.770',-0.130,-0.370,0.285,98.000
'0:10.780',-0.132,-0.369,0.285,98.000
'0:10.790',-0.134,-0.368,0.286,98.000
'0:10.800',-0.136,-0.366,0.287,98.000
'0:10.810',-0.143,-0.365,0.287,98.000
'0:10.820',-0.150,-0.363,0.287,98.000
'0:10.830',-0.157,-0.362,0.287,98.000
'0:10.840',-0.163,-0.360,0.288,98.000
'0:10.850',-0.170,-0.359,0.288,98.000
'0:10.860',-0.162,-0.362,0.288,98.000
'0:10.870',-0.153,-0.365,0.288,98.000
'0:10.880',-0.144,-0.368,0.289,98.000
'0:10.890',-0.136,-0.372,0.289,98.000
'0:10.900',-0.127,-0.375,0.289,98.000
'0:10.910',-0.131,-0.374,0.289,98.000
'0:10.920',-0.135,-0.373,0.289,98.000
'0:10.930',-0.139,-0.373,0.290,98.000
'0:10.940',-0.144,-0.372,0.290,98.000
'0:10.950',-0.148,-0.371,0.290,98.000
'0:10.960',-0.146,-0.372,0.290,98.000
'0:10.970',-0.145,-0.374,0.291,98.000
'0:10.980',-0.144,-0.375,0.291,98.000
'0:10.990',-0.142,-0.376,0.291,98.000
'0:11.000',-0.141,-0.377,0.291,98.000
'0:11.010',-0.137,-0.379,0.292,98.000
'0:11.020',-0.133,-0.381,0.292,98.000
'0:11.030',-0.128,-0.383,0.293,98.000
'0:11.040',-0.124,-0.385,0.293,98.000
'0:11.050',-0.120,-0.387,0.293,98.000
'0:11.060',-0.123,-0.386,0.294,98.000
'0:11.070',-0.125,-0.386,0.294,98.000
'0:11.080',-0.128,-0.385,0.294,98.000
'0:11.090',-0.130,-0.384,0.294,98.000
