'Elapsed time','ECG','Resp C','Resp A','Resp N','SpO2'
'0:04.660',10.220,-0.088,-0.079,0.226,93.000
'0:04.670',-10.215,-0.091,-0.081,0.232,93.000
'0:04.680',10.205,-0.093,-0.083,0.238,93.000
'0:04.690',-10.200,-0.095,-0.085,0.244,93.000
'0:04.700',10.195,-0.097,-0.087,0.251,93.000
'0:04.710',-10.190,-0.099,-0.088,0.256,93.000
'0:04.720',10.185,-0.101,-0.089,0.262,93.000
'0:04.730',-10.185,-0.103,-0.091,0.268,93.000
'0:04.740',10.180,-0.105,-0.092,0.273,93.000
'0:04.750',-10.180,-0.107,-0.093,0.279,93.000
'0:04.760',10.180,-0.109,-0.095,0.284,93.000
'0:04.770',-10.180,-0.111,-0.096,0.290,93.000
'0:04.780',10.180,-0.113,-0.098,0.295,93.000
'0:04.790',-3.465,-0.115,-0.099,0.300,93.000
'0:04.800',10.185,-0.117,-0.101,0.305,93.000
'0:04.810',-10.190,-0.118,-0.102,0.310,93.000
'0:04.820',10.195,-0.120,-0.103,0.315,93.000
'0:04.830',-10.195,-0.121,-0.104,0.319,93.000
'0:04.840',10.200,-0.123,-0.105,0.324,93.000
'0:04.850',-10.205,-0.124,-0.107,0.329,93.000
'0:04.860',10.215,-0.126,-0.108,0.333,93.000
'0:04.870',-10.220,-0.127,-0.109,0.337,93.000
'0:04.880',10.225,-0.129,-0.110,0.341,93.000
'0:04.890',-10.230,-0.130,-0.111,0.345,93.000
'0:04.900',-10.235,-0.132,-0.112,0.349,93.000
'0:04.910',10.230,-0.135,-0.114,0.353,93.000
'0:04.920',-10.220,-0.137,-0.116,0.357,93.000
'0:04.930',10.215,-0.140,-0.117,0.361,93.000
'0:04.940',-10.210,-0.142,-0.119,0.365,93.000
'0:04.950',10.200,-0.145,-0.121,0.369,93.000
'0:04.960',0.885,-0.146,-0.122,0.372,93.000
'0:04.970',2.070,-0.148,-0.124,0.375,93.000
'0:04.980',3.785,-0.150,-0.126,0.379,93.000
'0:04.990',4.715,-0.152,-0.127,0.382,93.000
'0:05.000',6.225,-0.154,-0.129,0.386,93.000
'0:05.010',7.175,-0.156,-0.130,0.388,93.000
'0:05.020',8.585,-0.158,-0.131,0.391,93.000
'0:05.030',9.370,-0.159,-0.132,0.394,93.000
'0:05.040',-9.850,-0.161,-0.132,0.397,93.000
'0:05.050',-9.160,-0.162,-0.133,0.400,93.000
'0:05.060',-8.325,-0.164,-0.135,0.402,93.000
'0:05.070',-7.910,-0.166,-0.136,0.405,93.000
'0:05.080',-7.000,-0.168,-0.138,0.408,93.000
'0:05.090',-5.730,-0.170,-0.139,0.410,93.000
'0:05.100',-2.680,-0.171,-0.140,0.413,93.000
'0:05.110',-2.145,-0.172,-0.141,0.415,93.000
'0:05.120',-2.645,-0.173,-0.142,0.418,93.000
'0:05.130',-2.920,-0.174,-0.143,0.420,93.000
'0:05.140',-3.145,-0.174,-0.144,0.423,93.000
'0:05.150',-3.350,-0.175,-0.145,0.425,93.000
'0:05.160',-2.525,-0.176,-0.145,0.427,93.000
'0:05.170',-2.405,-0.177,-0.146,0.429,93.000
'0:05.180',-1.875,-0.177,-0.146,0.431,93.000
'0:05.190',-1.645,-0.178,-0.147,0.433,93.000
'0:05.200',-1.280,-0.179,-0.147,0.435,93.000
'0:05.210',-1.240,-0.181,-0.148,0.437,93.000
'0:05.220',-0.920,-0.182,-0.149,0.438,93.000
'0:05.230',-0.925,-0.184,-0.150,0.440,93.000
'0:05.240',-0.620,-0.186,-0.151,0.442,93.000
'0:05.250',-0.725,-0.187,-0.152,0.444,93.000
'0:05.260',-0.520,-0.190,-0.154,0.445,93.000
'0:05.270',-0.570,-0.194,-0.156,0.447,93.000
'0:05.280',-0.430,-0.197,-0.158,0.448,93.000
'0:05.290',-0.435,-0.200,-0.160,0.450,93.000
'0:05.300',-0.315,-0.203,-0.162,0.451,93.000
'0:05.310',-0.380,-0.206,-0.163,0.452,93.000
'0:05.320',-0.210,-0.208,-0.165,0.454,93.000
'0:05.330',-0.305,-0.210,-0.166,0.455,93.000
'0:05.340',-0.150,-0.213,-0.168,0.456,93.000
'0:05.350',-0.225,-0.215,-0.169,0.458,93.000
'0:05.360',0.015,-0.215,-0.169,0.459,93.000
'0:05.370',-0.045,-0.216,-0.170,0.460,93.000
'0:05.380',0.080,-0.216,-0.170,0.461,93.000
'0:05.390',-0.015,-0.216,-0.170,0.462,93.000
'0:05.400',0.155,-0.217,-0.171,0.463,93.000
'0:05.410',-0.020,-0.218,-0.171,0.464,93.000
'0:05.420',0.100,-0.219,-0.172,0.465,93.000
'0:05.430',0.000,-0.221,-0.173,0.466,93.000
'0:05.440',0.020,-0.222,-0.174,0.467,93.000
'0:05.450',-0.060,-0.223,-0.175,0.468,93.000
'0:05.460',-0.195,-0.224,-0.175,0.469,93.000
'0:05.470',-0.230,-0.225,-0.176,0.470,93.000
'0:05.480',-0.030,-0.225,-0.177,0.470,93.000
'0:05.490',0.010,-0.226,-0.178,0.471,93.000
'0:05.500',-0.090,-0.227,-0.178,0.472,93.000
'0:05.510',-0.035,-0.227,-0.179,0.473,93.000
'0:05.520',-0.020,-0.228,-0.179,0.474,93.000
'0:05.530',-0.090,-0.228,-0.180,0.475,93.000
'0:05.540',-0.100,-0.228,-0.180,0.475,93.000
'0:05.550',-0.065,-0.229,-0.180,0.476,93.000
'0:05.560',-0.080,-0.230,-0.181,0.477,93.000
'0:05.570',-0.150,-0.231,-0.181,0.477,93.000
'0:05.580',-0.175,-0.233,-0.181,0.478,93.000
'0:05.590',-0.125,-0.234,-0.182,0.478,93.000
'0:05.600',-0.105,-0.236,-0.182,0.479,93.000
'0:05.610',-0.070,-0.236,-0.183,0.479,93.000
'0:05.620',-0.115,-0.237,-0.184,0.480,93.000
'0:05.630',-0.085,-0.238,-0.185,0.480,93.000
'0:05.640',-0.070,-0.239,-0.185,0.480,93.000
'0:05.650',-0.075,-0.239,-0.186,0.481,93.000
'0:05.660',-0.035,-0.239,-0.187,0.481,93.000
'0:05.670',-0.035,-0.239,-0.188,0.481,93.000
'0:05.680',-0.100,-0.239,-0.188,0.481,93.000
'0:05.690',-0.070,-0.239,-0.189,0.481,93.000
'0:05.700',-0.075,-0.238,-0.190,0.481,93.000
'0:05.710',-0.075,-0.239,-0.190,0.481,93.000
'0:05.720',-0.045,-0.239,-0.191,0.481,93.000
'0:05.730',-0.030,-0.240,-0.191,0.481,93.000
'0:05.740',-0.090,-0.240,-0.191,0.481,93.000
'0:05.750',-0.015,-0.240,-0.192,0.481,93.000
'0:05.760',-0.030,-0.240,-0.191,0.480,93.000
'0:05.770',0.035,-0.240,-0.191,0.479,93.000
'0:05.780',0.100,-0.240,-0.191,0.479,93.000
'0:05.790',0.130,-0.240,-0.191,0.478,93.000
'0:05.800',0.285,-0.240,-0.191,0.477,93.000
'0:05.810',0.245,-0.240,-0.191,0.476,93.000
'0:05.820',0.185,-0.239,-0.191,0.475,93.000
'0:05.830',0.105,-0.239,-0.191,0.474,93.000
'0:05.840',0.040,-0.238,-0.191,0.473,93.000
'0:05.850',-0.120,-0.237,-0.191,0.472,93.000
'0:05.860',-0.090,-0.237,-0.191,0.471,93.000
'0:05.870',-0.155,-0.237,-0.191,0.469,93.000
'0:05.880',-0.080,-0.237,-0.191,0.468,93.000
'0:05.890',-0.140,-0.237,-0.191,0.466,93.000
'0:05.900',-0.145,-0.237,-0.191,0.464,93.000
'0:05.910',-0.545,-0.236,-0.190,0.461,93.000
'0:05.920',-0.760,-0.236,-0.190,0.458,93.000
'0:05.930',-0.525,-0.236,-0.189,0.455,93.000
'0:05.940',0.415,-0.235,-0.189,0.452,93.000
'0:05.950',2.535,-0.235,-0.188,0.449,93.000
'0:05.960',2.035,-0.234,-0.188,0.443,93.000
'0:05.970',1.270,-0.233,-0.187,0.437,93.000
'0:05.980',0.675,-0.232,-0.187,0.430,93.000
'0:05.990',-0.010,-0.231,-0.187,0.424,93.000
'0:06.000',-0.105,-0.230,-0.186,0.417,93.000
'0:06.010',-0.155,-0.228,-0.185,0.407,93.000
'0:06.020',-0.155,-0.227,-0.183,0.397,93.000
'0:06.030',-0.165,-0.225,-0.181,0.386,93.000
'0:06.040',-0.170,-0.223,-0.180,0.376,93.000
'0:06.050',-0.100,-0.222,-0.178,0.366,93.000
'0:06.060',-0.180,-0.220,-0.176,0.352,93.000
'0:06.070',-0.150,-0.219,-0.175,0.338,93.000
'0:06.080',-0.145,-0.218,-0.173,0.324,93.000
'0:06.090',-0.200,-0.216,-0.171,0.311,93.000
'0:06.100',-0.155,-0.215,-0.169,0.297,93.000
'0:06.110',-0.165,-0.214,-0.168,0.281,93.000
'0:06.120',-0.115,-0.213,-0.167,0.265,93.000
'0:06.130',-0.180,-0.212,-0.166,0.249,93.000
'0:06.140',-0.160,-0.211,-0.165,0.233,93.000
'0:06.150',-0.225,-0.210,-0.164,0.217,93.000
'0:06.160',-0.190,-0.208,-0.162,0.201,93.000
'0:06.170',-0.160,-0.205,-0.160,0.184,93.000
'0:06.180',-0.155,-0.202,-0.158,0.167,93.000
'0:06.190',-0.115,-0.200,-0.156,0.151,93.000
'0:06.200',-0.125,-0.197,-0.154,0.134,93.000
'0:06.210',-0.110,-0.192,-0.151,0.117,93.000
'0:06.220',-0.025,-0.188,-0.148,0.101,93.000
'0:06.230',0.060,-0.183,-0.145,0.084,93.000
'0:06.240',0.110,-0.179,-0.141,0.068,93.000
'0:06.250',0.135,-0.174,-0.138,0.051,93.000
'0:06.260',0.150,-0.171,-0.135,0.036,93.000
'0:06.270',0.105,-0.168,-0.133,0.021,93.000
'0:06.280',0.140,-0.165,-0.130,0.006,93.000
'0:06.290',0.095,-0.161,-0.127,-0.009,93.000
'0:06.300',0.040,-0.158,-0.125,-0.025,93.000
'0:06.310',0.090,-0.156,-0.122,-0.038,93.000
'0:06.320',-0.010,-0.153,-0.120,-0.051,93.000
'0:06.330',-0.030,-0.151,-0.118,-0.065,93.000
'0:06.340',-0.005,-0.149,-0.116,-0.078,93.000
'0:06.350',-0.010,-0.147,-0.114,-0.091,93.000
'0:06.360',-0.030,-0.143,-0.111,-0.103,93.000
'0:06.370',-0.045,-0.139,-0.109,-0.114,93.000
'0:06.380',-0.055,-0.136,-0.106,-0.126,93.000
'0:06.390',-0.080,-0.132,-0.103,-0.137,93.000
'0:06.400',-0.025,-0.128,-0.101,-0.149,93.000
'0:06.410',-0.120,-0.125,-0.098,-0.158,93.000
'0:06.420',-0.170,-0.121,-0.096,-0.168,93.000
'0:06.430',-0.110,-0.118,-0.093,-0.178,93.000
'0:06.440',-0.145,-0.114,-0.090,-0.187,93.000
'0:06.450',-0.130,-0.111,-0.088,-0.197,93.000
'0:06.460',-0.075,-0.108,-0.086,-0.205,93.000
'0:06.470',-0.080,-0.106,-0.084,-0.214,93.000
'0:06.480',-0.130,-0.103,-0.082,-0.222,93.000
'0:06.490',-0.075,-0.101,-0.080,-0.231,93.000
'0:06.500',-0.020,-0.098,-0.077,-0.239,93.000
'0:06.510',-0.105,-0.095,-0.075,-0.246,93.000
'0:06.520',-0.125,-0.092,-0.072,-0.254,93.000
'0:06.530',-0.055,-0.088,-0.070,-0.261,93.000
'0:06.540',-0.080,-0.085,-0.067,-0.268,93.000
'0:06.550',-0.105,-0.082,-0.065,-0.275,93.000
'0:06.560',-0.075,-0.078,-0.062,-0.281,93.000
'0:06.570',-0.075,-0.074,-0.059,-0.288,93.000
'0:06.580',-0.070,-0.070,-0.056,-0.294,93.000
'0:06.590',-0.050,-0.066,-0.054,-0.300,93.000
'0:06.600',-0.080,-0.062,-0.051,-0.306,93.000
'0:06.610',-0.015,-0.059,-0.049,-0.311,93.000
'0:06.620',-0.010,-0.056,-0.046,-0.317,93.000
'0:06.630',0.110,-0.052,-0.044,-0.322,93.000
'0:06.640',0.140,-0.049,-0.042,-0.328,93.000
'0:06.650',0.265,-0.046,-0.040,-0.333,93.000
'0:06.660',0.170,-0.042,-0.036,-0.338,93.000
'0:06.670',0.175,-0.037,-0.033,-0.343,93.000
'0:06.680',0.175,-0.033,-0.030,-0.347,93.000
'0:06.690',-0.050,-0.029,-0.026,-0.352,93.000
'0:06.700',-0.115,-0.024,-0.023,-0.357,93.000
'0:06.710',-0.030,-0.020,-0.019,-0.361,93.000
'0:06.720',-0.035,-0.015,-0.016,-0.366,93.000
'0:06.730',-0.130,-0.011,-0.013,-0.370,93.000
'0:06.740',-0.160,-0.007,-0.009,-0.374,93.000
'0:06.750',-0.150,-0.003,-0.006,-0.379,93.000
'0:06.760',-0.435,0.001,-0.003,-0.383,93.000
'0:06.770',-0.780,0.004,-0.000,-0.386,93.000
'0:06.780',-0.730,0.007,0.003,-0.390,93.000
'0:06.790',-0.010,0.011,0.005,-0.394,93.000
'0:06.800',2.475,0.014,0.008,-0.398,93.000
'0:06.810',2.395,0.018,0.011,-0.402,93.000
'0:06.820',1.410,0.022,0.014,-0.405,93.000
'0:06.830',0.740,0.026,0.016,-0.408,93.000
'0:06.840',-0.065,0.029,0.019,-0.412,93.000
'0:06.850',-0.075,0.033,0.022,-0.415,93.000
'0:06.860',-0.125,0.037,0.025,-0.419,93.000
'0:06.870',-0.200,0.040,0.027,-0.422,93.000
'0:06.880',-0.205,0.043,0.030,-0.425,93.000
'0:06.890',-0.165,0.047,0.033,-0.428,93.000
'0:06.900',-0.160,0.050,0.036,-0.431,93.000
'0:06.910',-0.155,0.052,0.038,-0.434,93.000
'0:06.920',-0.140,0.055,0.041,-0.437,93.000
'0:06.930',-0.145,0.057,0.043,-0.439,93.000
'0:06.940',-0.200,0.060,0.046,-0.442,93.000
'0:06.950',-0.145,0.062,0.048,-0.445,93.000
'0:06.960',-0.165,0.066,0.050,-0.448,93.000
'0:06.970',-0.195,0.070,0.053,-0.450,93.000
'0:06.980',-0.220,0.073,0.055,-0.453,93.000
'0:06.990',-0.190,0.077,0.057,-0.455,93.000
'0:07.000',-0.190,0.081,0.059,-0.458,93.000
'0:07.010',-0.165,0.085,0.063,-0.460,93.000
'0:07.020',-0.195,0.090,0.066,-0.462,93.000
'0:07.030',-0.200,0.094,0.070,-0.465,93.000
'0:07.040',-0.200,0.099,0.073,-0.467,93.000
'0:07.050',-0.045,0.103,0.076,-0.469,93.000
'0:07.060',-0.080,0.107,0.077,-0.471,93.000
'0:07.070',-0.150,0.111,0.078,-0.473,93.000
'0:07.080',-0.015,0.115,0.079,-0.476,93.000
'0:07.090',0.055,0.119,0.079,-0.478,93.000
'0:07.100',0.055,0.123,0.080,-0.480,93.000
'0:07.110',0.145,0.126,0.080,-0.482,93.000
'0:07.120',0.095,0.130,0.079,-0.484,93.000
'0:07.130',0.085,0.134,0.078,-0.486,93.000
'0:07.140',0.105,0.137,0.078,-0.488,93.000
'0:07.150',0.090,0.141,0.077,-0.490,93.000
'0:07.160',0.065,0.145,0.076,-0.491,93.000
'0:07.170',-0.015,0.148,0.075,-0.493,93.000
'0:07.180',0.005,0.152,0.074,-0.495,93.000
'0:07.190',0.010,0.156,0.074,-0.496,93.000
'0:07.200',0.000,0.160,0.073,-0.498,93.000
'0:07.210',0.020,0.165,0.071,-0.499,93.000
'0:07.220',-0.035,0.169,0.068,-0.501,93.000
'0:07.230',-0.060,0.174,0.066,-0.503,93.000
'0:07.240',-0.080,0.179,0.064,-0.504,93.000
'0:07.250',-0.115,0.184,0.062,-0.506,93.000
'0:07.260',-0.150,0.188,0.061,-0.508,93.000
'0:07.270',-0.125,0.192,0.061,-0.509,93.000
'0:07.280',-0.070,0.196,0.061,-0.510,93.000
'0:07.290',-0.105,0.200,0.060,-0.512,93.000
'0:07.300',-0.150,0.203,0.060,-0.513,93.000
'0:07.310',-0.125,0.207,0.059,-0.515,93.000
'0:07.320',-0.120,0.210,0.058,-0.516,93.000
'0:07.330',-0.065,0.213,0.056,-0.518,93.000
'0:07.340',-0.095,0.217,0.055,-0.519,93.000
'0:07.350',-0.070,0.220,0.054,-0.520,93.000
'0:07.360',-0.060,0.223,0.054,-0.521,93.000
'0:07.370',-0.115,0.227,0.053,-0.523,93.000
'0:07.380',-0.125,0.230,0.052,-0.524,93.000
'0:07.390',-0.060,0.234,0.052,-0.525,93.000
'0:07.400',-0.125,0.237,0.051,-0.526,93.000
'0:07.410',-0.095,0.240,0.051,-0.527,93.000
'0:07.420',-0.085,0.243,0.052,-0.528,93.000
'0:07.430',-0.035,0.247,0.052,-0.529,93.000
'0:07.440',-0.045,0.250,0.052,-0.531,93.000
'0:07.450',-0.030,0.253,0.053,-0.532,93.000
'0:07.460',-0.085,0.256,0.051,-0.533,93.000
'0:07.470',-0.055,0.259,0.050,-0.533,93.000
'0:07.480',0.025,0.261,0.048,-0.534,93.000
'0:07.490',0.100,0.264,0.047,-0.535,93.000
'0:07.500',0.150,0.267,0.046,-0.536,93.000
'0:07.510',0.270,0.268,0.045,-0.537,93.000
'0:07.520',0.225,0.270,0.045,-0.537,93.000
'0:07.530',0.165,0.271,0.045,-0.538,93.000
'0:07.540',0.055,0.273,0.044,-0.538,93.000
'0:07.550',-0.045,0.274,0.044,-0.539,93.000
'0:07.560',-0.080,0.274,0.045,-0.539,93.000
'0:07.570',-0.090,0.274,0.047,-0.539,93.000
'0:07.580',-0.095,0.274,0.048,-0.540,93.000
'0:07.590',-0.095,0.274,0.050,-0.540,93.000
'0:07.600',-0.125,0.274,0.051,-0.540,93.000
'0:07.610',-0.130,0.272,0.053,-0.539,93.000
'0:07.620',-0.670,0.269,0.054,-0.538,93.000
'0:07.630',-0.825,0.267,0.055,-0.538,93.000
'0:07.640',-0.395,0.265,0.057,-0.537,93.000
'0:07.650',0.670,0.262,0.058,-0.536,93.000
'0:07.660',2.720,0.261,0.058,-0.531,93.000
'0:07.670',1.965,0.259,0.058,-0.526,93.000
'0:07.680',1.330,0.258,0.058,-0.522,93.000
'0:07.690',0.520,0.257,0.058,-0.517,93.000
'0:07.700',-0.170,0.256,0.057,-0.512,93.000
'0:07.710',-0.105,0.254,0.057,-0.503,93.000
'0:07.720',-0.205,0.253,0.056,-0.494,93.000
'0:07.730',-0.155,0.251,0.055,-0.486,93.000
'0:07.740',-0.175,0.250,0.054,-0.477,93.000
'0:07.750',-0.125,0.248,0.054,-0.468,93.000
'0:07.760',-0.195,0.245,0.053,-0.456,93.000
'0:07.770',-0.130,0.242,0.052,-0.445,93.000
'0:07.780',-0.150,0.239,0.052,-0.433,93.000
'0:07.790',-0.190,0.236,0.051,-0.422,93.000
'0:07.800',-0.175,0.233,0.051,-0.410,93.000
'0:07.810',-0.155,0.230,0.051,-0.397,93.000
'0:07.820',-0.195,0.227,0.051,-0.385,93.000
'0:07.830',-0.190,0.224,0.052,-0.372,93.000
'0:07.840',-0.185,0.222,0.052,-0.359,93.000
'0:07.850',-0.110,0.219,0.052,-0.346,93.000
'0:07.860',-0.205,0.215,0.053,-0.333,93.000
'0:07.870',-0.215,0.212,0.054,-0.320,93.000
'0:07.880',-0.205,0.209,0.055,-0.307,93.000
'0:07.890',-0.180,0.205,0.055,-0.294,93.000
'0:07.900',-0.155,0.202,0.056,-0.281,93.000
'0:07.910',-0.075,0.200,0.058,-0.269,93.000
'0:07.920',-0.130,0.198,0.059,-0.256,93.000
'0:07.930',-0.045,0.197,0.061,-0.243,93.000
'0:07.940',0.055,0.195,0.062,-0.231,93.000
'0:07.950',0.050,0.193,0.064,-0.218,93.000
'0:07.960',0.105,0.190,0.063,-0.206,93.000
'0:07.970',0.120,0.187,0.063,-0.193,93.000
'0:07.980',0.080,0.185,0.062,-0.181,93.000
'0:07.990',0.115,0.182,0.061,-0.169,93.000
'0:08.000',0.120,0.179,0.061,-0.156,93.000
'0:08.010',0.060,0.175,0.059,-0.144,93.000
'0:08.020',0.015,0.171,0.058,-0.132,93.000
'0:08.030',0.035,0.167,0.056,-0.120,93.000
'0:08.040',-0.005,0.163,0.055,-0.108,93.000
'0:08.050',0.000,0.159,0.053,-0.096,93.000
'0:08.060',0.025,0.157,0.056,-0.084,93.000
'0:08.070',-0.025,0.154,0.058,-0.073,93.000
'0:08.080',-0.065,0.151,0.060,-0.061,93.000
'0:08.090',-0.065,0.148,0.062,-0.050,93.000
'0:08.100',-0.095,0.146,0.064,-0.039,93.000
'0:08.110',-0.090,0.142,0.063,-0.028,93.000
'0:08.120',-0.095,0.139,0.062,-0.017,93.000
'0:08.130',-0.075,0.135,0.062,-0.007,93.000
'0:08.140',-0.100,0.132,0.061,0.004,93.000
'0:08.150',-0.165,0.128,0.060,0.015,93.000
'0:08.160',-0.125,0.124,0.060,0.025,93.000
'0:08.170',-0.115,0.120,0.059,0.035,93.000
'0:08.180',-0.075,0.117,0.059,0.046,93.000
'0:08.190',-0.085,0.113,0.058,0.056,93.000
'0:08.200',-0.135,0.109,0.058,0.066,93.000
'0:08.210',-0.145,0.106,0.059,0.075,93.000
'0:08.220',-0.055,0.103,0.060,0.085,93.000
'0:08.230',-0.085,0.101,0.061,0.094,93.000
'0:08.240',-0.135,0.098,0.062,0.104,93.000
'0:08.250',-0.095,0.095,0.063,0.113,93.000
'0:08.260',-0.045,0.092,0.061,0.122,93.000
'0:08.270',-0.055,0.089,0.060,0.130,93.000
'0:08.280',-0.120,0.086,0.058,0.139,93.000
'0:08.290',-0.105,0.083,0.057,0.148,93.000
'0:08.300',-0.110,0.080,0.055,0.156,93.000
'0:08.310',-0.050,0.077,0.053,0.164,93.000
'0:08.320',-0.075,0.075,0.052,0.172,93.000
'0:08.330',-0.075,0.072,0.050,0.181,93.000
'0:08.340',-0.035,0.069,0.048,0.189,93.000
'0:08.350',-0.015,0.067,0.046,0.197,93.000
'0:08.360',0.060,0.064,0.044,0.204,93.000
'0:08.370',0.120,0.062,0.042,0.211,93.000
'0:08.380',0.260,0.060,0.040,0.218,93.000
'0:08.390',0.160,0.058,0.038,0.225,93.000
'0:08.400',0.155,0.057,0.036,0.233,93.000
'0:08.410',0.080,0.054,0.034,0.239,93.000
'0:08.420',-0.045,0.051,0.032,0.246,93.000
'0:08.430',-0.065,0.049,0.030,0.252,93.000
'0:08.440',-0.070,0.046,0.028,0.259,93.000
'0:08.450',-0.115,0.044,0.026,0.266,93.000
'0:08.460',-0.095,0.041,0.025,0.271,93.000
'0:08.470',-0.175,0.038,0.023,0.277,93.000
'0:08.480',-0.145,0.035,0.021,0.282,93.000
'0:08.490',-0.535,0.033,0.019,0.288,93.000
'0:08.500',-0.740,0.030,0.017,0.294,93.000
'0:08.510',-0.660,0.029,0.016,0.299,93.000
'0:08.520',0.085,0.027,0.015,0.304,93.000
'0:08.530',2.405,0.025,0.014,0.309,93.000
'0:08.540',2.340,0.024,0.013,0.314,93.000
'0:08.550',1.415,0.022,0.012,0.319,93.000
'0:08.560',0.810,0.021,0.010,0.324,93.000
'0:08.570',0.010,0.019,0.009,0.328,93.000
'0:08.580',-0.130,0.018,0.007,0.333,93.000
'0:08.590',-0.170,0.016,0.006,0.338,93.000
'0:08.600',-0.175,0.015,0.004,0.342,93.000
'0:08.610',-0.220,0.013,0.003,0.346,93.000
'0:08.620',-0.160,0.011,0.001,0.351,93.000
'0:08.630',-0.145,0.009,-0.001,0.355,93.000
'0:08.640',-0.185,0.007,-0.002,0.359,93.000
'0:08.650',-0.170,0.004,-0.004,0.363,93.000
'0:08.660',-0.175,0.002,-0.005,0.367,93.000
'0:08.670',-0.210,-0.001,-0.007,0.370,93.000
'0:08.680',-0.195,-0.004,-0.009,0.374,93.000
'0:08.690',-0.220,-0.007,-0.010,0.378,93.000
'0:08.700',-0.125,-0.010,-0.012,0.381,93.000
'0:08.710',-0.190,-0.012,-0.014,0.384,93.000
'0:08.720',-0.195,-0.015,-0.017,0.388,93.000
'0:08.730',-0.185,-0.018,-0.019,0.391,93.000
'0:08.740',-0.220,-0.020,-0.021,0.394,93.000
'0:08.750',-0.190,-0.023,-0.024,0.398,93.000
'0:08.760',-0.165,-0.024,-0.025,0.401,93.000
'0:08.770',-0.200,-0.026,-0.026,0.404,93.000
'0:08.780',-0.110,-0.027,-0.028,0.407,93.000
'0:08.790',-0.095,-0.028,-0.029,0.410,93.000
'0:08.800',-0.050,-0.029,-0.030,0.413,93.000
'0:08.810',0.015,-0.032,-0.032,0.415,93.000
'0:08.820',0.045,-0.034,-0.033,0.418,93.000
'0:08.830',0.120,-0.036,-0.035,0.420,93.000
'0:08.840',0.190,-0.038,-0.036,0.423,93.000
'0:08.850',0.160,-0.040,-0.038,0.426,93.000
'0:08.860',0.095,-0.043,-0.040,0.428,93.000
'0:08.870',0.115,-0.045,-0.042,0.431,93.000
'0:08.880',0.075,-0.048,-0.043,0.433,93.000
'0:08.890',0.045,-0.050,-0.045,0.436,93.000
'0:08.900',0.030,-0.053,-0.047,0.439,93.000
'0:08.910',0.015,-0.054,-0.048,0.441,93.000
'0:08.920',0.020,-0.055,-0.049,0.444,93.000
'0:08.930',-0.030,-0.057,-0.050,0.446,93.000
'0:08.940',-0.025,-0.058,-0.051,0.448,93.000
'0:08.950',-0.005,-0.059,-0.052,0.451,94.000
'0:08.960',-0.100,-0.061,-0.053,0.453,94.000
'0:08.970',-0.065,-0.063,-0.054,0.455,94.000
'0:08.980',-0.055,-0.065,-0.056,0.458,94.000
'0:08.990',-0.090,-0.067,-0.057,0.460,94.000
'0:09.000',-0.120,-0.069,-0.058,0.462,94.000
'0:09.010',-0.100,-0.072,-0.060,0.465,94.000
'0:09.020',-0.090,-0.074,-0.061,0.467,94.000
'0:09.030',-0.175,-0.077,-0.063,0.469,94.000
'0:09.040',-0.125,-0.079,-0.065,0.471,94.000
'0:09.050',-0.110,-0.082,-0.066,0.474,94.000
'0:09.060',-0.115,-0.084,-0.068,0.476,94.000
'0:09.070',-0.100,-0.086,-0.070,0.478,94.000
'0:09.080',-0.115,-0.089,-0.071,0.480,94.000
'0:09.090',-0.025,-0.091,-0.073,0.482,94.000
'0:09.100',-0.050,-0.093,-0.075,0.484,94.000
'0:09.110',-0.125,-0.095,-0.076,0.485,94.000
'0:09.120',-0.135,-0.097,-0.077,0.487,94.000
'0:09.130',-0.095,-0.099,-0.079,0.489,94.000
'0:09.140',-0.005,-0.101,-0.081,0.491,94.000
'0:09.150',-0.095,-0.103,-0.082,0.493,94.000
'0:09.160',-0.115,-0.105,-0.084,0.495,94.000
'0:09.170',-0.100,-0.107,-0.086,0.497,94.000
'0:09.180',-0.045,-0.110,-0.088,0.498,94.000
'0:09.190',0.065,-0.112,-0.090,0.500,94.000
'0:09.200',-0.155,-0.115,-0.092,0.502,94.000
'0:09.210',-0.120,-0.117,-0.093,0.504,94.000
'0:09.220',-0.085,-0.118,-0.094,0.506,94.000
'0:09.230',-0.050,-0.120,-0.096,0.508,94.000
'0:09.240',0.005,-0.122,-0.097,0.510,94.000
'0:09.250',-0.105,-0.124,-0.098,0.512,94.000
'0:09.260',-0.075,-0.126,-0.100,0.513,94.000
'0:09.270',0.055,-0.128,-0.101,0.515,94.000
'0:09.280',0.185,-0.131,-0.103,0.516,94.000
'0:09.290',0.110,-0.133,-0.105,0.518,94.000
'0:09.300',0.195,-0.135,-0.106,0.520,94.000
'0:09.310',0.210,-0.137,-0.108,0.521,94.000
'0:09.320',0.155,-0.140,-0.110,0.523,94.000
'0:09.330',0.110,-0.142,-0.111,0.524,94.000
'0:09.340',0.000,-0.144,-0.113,0.526,94.000
'0:09.350',-0.025,-0.147,-0.115,0.527,94.000
'0:09.360',-0.095,-0.148,-0.116,0.528,94.000
'0:09.370',-0.110,-0.150,-0.117,0.530,94.000
'0:09.380',-0.080,-0.151,-0.118,0.531,94.000
'0:09.390',-0.165,-0.153,-0.119,0.533,94.000
'0:09.400',-0.130,-0.154,-0.120,0.534,94.000
'0:09.410',-0.440,-0.157,-0.122,0.535,94.000
