'Elapsed time','ECG'
'0:48.750',0.680
'0:48.760',0.735
'0:48.770',0.760
'0:48.780',0.780
'0:48.790',0.810
'0:48.800',0.850
'0:48.810',0.880
'0:48.820',0.930
'0:48.830',0.980
'0:48.840',1.015
'0:48.850',1.020
'0:48.860',1.055
'0:48.870',1.000
'0:48.880',0.910
'0:48.890',0.890
'0:48.900',0.880
'0:48.910',0.820
'0:48.920',0.805
'0:48.930',0.780
'0:48.940',0.765
'0:48.950',0.740
'0:48.960',0.705
'0:48.970',0.705
'0:48.980',0.760
'0:48.990',0.745
'0:49.000',0.740
'0:49.010',0.745
'0:49.020',0.745
'0:49.030',0.740
'0:49.040',0.760
'0:49.050',0.770
'0:49.060',0.770
'0:49.070',0.745
'0:49.080',0.740
'0:49.090',0.770
'0:49.100',0.750
'0:49.110',0.740
'0:49.120',0.770
'0:49.130',0.760
'0:49.140',0.780
'0:49.150',0.840
'0:49.160',0.900
'0:49.170',0.960
'0:49.180',0.985
'0:49.190',0.930
'0:49.200',0.880
'0:49.210',0.800
'0:49.220',0.745
'0:49.230',0.720
'0:49.240',0.670
'0:49.250',0.690
'0:49.260',0.740
'0:49.270',0.560
'0:49.280',0.375
'0:49.290',1.050
'0:49.300',2.680
'0:49.310',4.370
'0:49.320',3.990
'0:49.330',1.620
'0:49.340',0.540
'0:49.350',0.730
'0:49.360',0.695
'0:49.370',0.660
'0:49.380',0.660
'0:49.390',0.660
'0:49.400',0.665
'0:49.410',0.655
'0:49.420',0.695
'0:49.430',0.680
'0:49.440',0.680
'0:49.450',0.690
'0:49.460',0.705
'0:49.470',0.705
'0:49.480',0.750
'0:49.490',0.740
'0:49.500',0.735
'0:49.510',0.775
'0:49.520',0.855
'0:49.530',0.890
'0:49.540',0.945
'0:49.550',1.000
'0:49.560',1.040
'0:49.570',1.060
'0:49.580',1.085
'0:49.590',1.080
'0:49.600',1.000
'0:49.610',0.880
'0:49.620',0.845
'0:49.630',0.805
'0:49.640',0.810
'0:49.650',0.795
'0:49.660',0.770
'0:49.670',0.730
'0:49.680',0.725
'0:49.690',0.760
'0:49.700',0.745
'0:49.710',0.725
'0:49.720',0.725
'0:49.730',0.745
'0:49.740',0.740
'0:49.750',0.735
'0:49.760',0.795
'0:49.770',0.770
'0:49.780',0.740
'0:49.790',0.725
'0:49.800',0.760
'0:49.810',0.785
'0:49.820',0.770
'0:49.830',0.740
'0:49.840',0.740
'0:49.850',0.745
'0:49.860',0.840
'0:49.870',0.850
'0:49.880',0.860
'0:49.890',0.930
'0:49.900',0.945
'0:49.910',0.940
'0:49.920',0.905
'0:49.930',0.800
'0:49.940',0.705
'0:49.950',0.650
'0:49.960',0.685
'0:49.970',0.685
'0:49.980',0.630
'0:49.990',0.430
'0:50.000',0.580
'0:50.010',1.690
'0:50.020',3.545
'0:50.030',4.450
'0:50.040',2.700
'0:50.050',0.830
'0:50.060',0.650
'0:50.070',0.730
'0:50.080',0.660
'0:50.090',0.560
'0:50.100',0.600
'0:50.110',0.645
'0:50.120',0.655
'0:50.130',0.660
'0:50.140',0.680
'0:50.150',0.640
'0:50.160',0.645
'0:50.170',0.700
'0:50.180',0.705
'0:50.190',0.720
'0:50.200',0.730
'0:50.210',0.720
'0:50.220',0.760
'0:50.230',0.810
'0:50.240',0.845
'0:50.250',0.900
'0:50.260',0.980
'0:50.270',0.980
'0:50.280',1.010
'0:50.290',1.070
'0:50.300',1.080
'0:50.310',1.040
'0:50.320',0.960
'0:50.330',0.830
'0:50.340',0.825
'0:50.350',0.825
'0:50.360',0.820
'0:50.370',0.795
'0:50.380',0.765
'0:50.390',0.720
'0:50.400',0.690
'0:50.410',0.735
'0:50.420',0.750
'0:50.430',0.720
'0:50.440',0.720
'0:50.450',0.725
'0:50.460',0.750
'0:50.470',0.720
'0:50.480',0.725
'0:50.490',0.760
'0:50.500',0.790
'0:50.510',0.730
'0:50.520',0.690
'0:50.530',0.690
'0:50.540',0.735
'0:50.550',0.765
'0:50.560',0.790
'0:50.570',0.830
'0:50.580',0.920
'0:50.590',0.940
'0:50.600',0.935
'0:50.610',0.905
'0:50.620',0.880
'0:50.630',0.785
'0:50.640',0.740
'0:50.650',0.720
'0:50.660',0.690
'0:50.670',0.665
'0:50.680',0.670
'0:50.690',0.400
'0:50.700',0.540
'0:50.710',1.685
'0:50.720',3.490
'0:50.730',4.380
'0:50.740',2.665
'0:50.750',0.805
'0:50.760',0.610
'0:50.770',0.670
'0:50.780',0.670
'0:50.790',0.640
'0:50.800',0.640
'0:50.810',0.650
'0:50.820',0.680
'0:50.830',0.720
'0:50.840',0.695
'0:50.850',0.640
'0:50.860',0.705
'0:50.870',0.720
'0:50.880',0.700
'0:50.890',0.720
'0:50.900',0.760
'0:50.910',0.775
'0:50.920',0.785
'0:50.930',0.805
'0:50.940',0.855
'0:50.950',0.900
'0:50.960',1.005
'0:50.970',1.000
'0:50.980',1.020
'0:50.990',1.080
'0:51.000',1.060
'0:51.010',1.015
'0:51.020',0.960
'0:51.030',0.905
'0:51.040',0.840
'0:51.050',0.795
'0:51.060',0.800
'0:51.070',0.810
'0:51.080',0.750
'0:51.090',0.720
'0:51.100',0.770
'0:51.110',0.745
'0:51.120',0.740
'0:51.130',0.740
'0:51.140',0.720
'0:51.150',0.750
'0:51.160',0.740
'0:51.170',0.690
'0:51.180',0.730
'0:51.190',0.735
'0:51.200',0.720
'0:51.210',0.755
'0:51.220',0.760
'0:51.230',0.730
'0:51.240',0.770
'0:51.250',0.780
'0:51.260',0.825
'0:51.270',0.890
'0:51.280',0.930
'0:51.290',0.940
'0:51.300',0.945
'0:51.310',0.885
'0:51.320',0.820
'0:51.330',0.760
'0:51.340',0.760
'0:51.350',0.700
'0:51.360',0.690
'0:51.370',0.710
'0:51.380',0.615
'0:51.390',0.370
'0:51.400',0.760
'0:51.410',2.165
'0:51.420',3.940
'0:51.430',4.120
'0:51.440',1.960
'0:51.450',0.565
'0:51.460',0.680
'0:51.470',0.690
'0:51.480',0.680
'0:51.490',0.625
'0:51.500',0.640
'0:51.510',0.615
'0:51.520',0.585
'0:51.530',0.640
'0:51.540',0.680
'0:51.550',0.650
'0:51.560',0.685
'0:51.570',0.710
'0:51.580',0.690
'0:51.590',0.690
'0:51.600',0.705
'0:51.610',0.720
'0:51.620',0.795
'0:51.630',0.840
'0:51.640',0.845
'0:51.650',0.870
'0:51.660',0.905
'0:51.670',0.970
'0:51.680',1.020
'0:51.690',1.060
'0:51.700',1.040
'0:51.710',0.925
'0:51.720',0.865
'0:51.730',0.860
'0:51.740',0.810
'0:51.750',0.750
'0:51.760',0.745
'0:51.770',0.735
'0:51.780',0.720
'0:51.790',0.720
'0:51.800',0.700
'0:51.810',0.685
'0:51.820',0.705
'0:51.830',0.650
'0:51.840',0.635
'0:51.850',0.705
'0:51.860',0.710
'0:51.870',0.640
'0:51.880',0.665
'0:51.890',0.655
'0:51.900',0.680
'0:51.910',0.705
'0:51.920',0.650
'0:51.930',0.640
'0:51.940',0.720
'0:51.950',0.755
'0:51.960',0.750
'0:51.970',0.770
'0:51.980',0.855
'0:51.990',0.860
'0:52.000',0.860
'0:52.010',0.825
'0:52.020',0.685
'0:52.030',0.635
'0:52.040',0.620
'0:52.050',0.620
'0:52.060',0.650
'0:52.070',0.590
'0:52.080',0.415
'0:52.090',0.385
'0:52.100',1.215
'0:52.110',2.855
'0:52.120',4.155
'0:52.130',3.105
'0:52.140',1.040
'0:52.150',0.410
'0:52.160',0.505
'0:52.170',0.460
'0:52.180',0.460
'0:52.190',0.440
'0:52.200',0.440
'0:52.210',0.450
'0:52.220',0.410
'0:52.230',0.410
'0:52.240',0.430
'0:52.250',0.400
'0:52.260',0.360
'0:52.270',0.290
'0:52.280',0.290
'0:52.290',0.295
'0:52.300',0.305
'0:52.310',0.295
'0:52.320',0.330
'0:52.330',0.295
'0:52.340',0.290
'0:52.350',0.365
'0:52.360',0.405
'0:52.370',0.360
'0:52.380',0.370
'0:52.390',0.370
'0:52.400',0.320
'0:52.410',0.200
'0:52.420',0.135
'0:52.430',0.005
'0:52.440',-0.080
'0:52.450',-0.150
'0:52.460',-0.215
'0:52.470',-0.295
'0:52.480',-0.380
'0:52.490',-0.475
'0:52.500',-0.540
'0:52.510',-0.575
'0:52.520',-0.610
'0:52.530',-0.680
'0:52.540',-0.730
'0:52.550',-0.755
'0:52.560',-0.820
'0:52.570',-0.875
'0:52.580',-0.840
'0:52.590',-0.840
'0:52.600',-0.915
'0:52.610',-0.950
'0:52.620',-0.880
'0:52.630',-0.880
'0:52.640',-0.880
'0:52.650',-0.865
'0:52.660',-0.890
'0:52.670',-0.780
'0:52.680',-0.705
'0:52.690',-0.775
'0:52.700',-0.835
'0:52.710',-0.880
'0:52.720',-0.950
'0:52.730',-1.015
'0:52.740',-1.040
'0:52.750',-1.080
'0:52.760',-1.105
'0:52.770',-1.160
'0:52.780',-1.360
'0:52.790',-1.075
'0:52.800',0.300
'0:52.810',2.255
'0:52.820',2.730
'0:52.830',0.600
'0:52.840',-1.075
'0:52.850',-1.095
'0:52.860',-1.055
'0:52.870',-1.040
'0:52.880',-1.030
'0:52.890',-1.020
'0:52.900',-1.060
'0:52.910',-1.065
'0:52.920',-1.040
'0:52.930',-1.055
'0:52.940',-1.020
'0:52.950',-0.995
'0:52.960',-0.960
'0:52.970',-0.975
'0:52.980',-0.960
'0:52.990',-0.940
'0:53.000',-0.965
'0:53.010',-0.935
'0:53.020',-0.865
'0:53.030',-0.805
'0:53.040',-0.720
'0:53.050',-0.670
'0:53.060',-0.600
'0:53.070',-0.590
'0:53.080',-0.545
'0:53.090',-0.590
'0:53.100',-0.635
'0:53.110',-0.640
'0:53.120',-0.720
'0:53.130',-0.795
'0:53.140',-0.800
'0:53.150',-0.810
'0:53.160',-0.810
'0:53.170',-0.840
'0:53.180',-0.860
'0:53.190',-0.830
'0:53.200',-0.815
'0:53.210',-0.840
'0:53.220',-0.835
'0:53.230',-0.815
'0:53.240',-0.835
'0:53.250',-0.805
'0:53.260',-0.795
'0:53.270',-0.805
'0:53.280',-0.780
'0:53.290',-0.815
'0:53.300',-0.820
'0:53.310',-0.805
'0:53.320',-0.805
'0:53.330',-0.805
'0:53.340',-0.780
'0:53.350',-0.740
'0:53.360',-0.670
'0:53.370',-0.600
'0:53.380',-0.580
'0:53.390',-0.615
'0:53.400',-0.670
'0:53.410',-0.690
'0:53.420',-0.750
'0:53.430',-0.815
'0:53.440',-0.810
'0:53.450',-0.840
'0:53.460',-0.840
'0:53.470',-0.860
'0:53.480',-1.115
'0:53.490',-0.900
'0:53.500',0.475
'0:53.510',2.410
'0:53.520',3.015
'0:53.530',0.965
'0:53.540',-0.815
'0:53.550',-0.880
'0:53.560',-0.840
'0:53.570',-0.855
'0:53.580',-0.855
'0:53.590',-0.840
'0:53.600',-0.800
'0:53.610',-0.825
'0:53.620',-0.870
'0:53.630',-0.805
'0:53.640',-0.795
'0:53.650',-0.835
'0:53.660',-0.835
'0:53.670',-0.795
'0:53.680',-0.720
'0:53.690',-0.720
'0:53.700',-0.740
'0:53.710',-0.700
'0:53.720',-0.670
'0:53.730',-0.630
'0:53.740',-0.560
'0:53.750',-0.505
'0:53.760',-0.460
'0:53.770',-0.415
'0:53.780',-0.365
'0:53.790',-0.380
'0:53.800',-0.455
'0:53.810',-0.520
'0:53.820',-0.585
'0:53.830',-0.615
'0:53.840',-0.635
'0:53.850',-0.665
'0:53.860',-0.645
'0:53.870',-0.660
'0:53.880',-0.700
'0:53.890',-0.680
'0:53.900',-0.665
'0:53.910',-0.700
'0:53.920',-0.665
'0:53.930',-0.645
'0:53.940',-0.720
'0:53.950',-0.710
'0:53.960',-0.675
'0:53.970',-0.660
'0:53.980',-0.645
'0:53.990',-0.645
'0:54.000',-0.645
'0:54.010',-0.600
'0:54.020',-0.600
'0:54.030',-0.595
'0:54.040',-0.560
'0:54.050',-0.520
'0:54.060',-0.460
'0:54.070',-0.350
'0:54.080',-0.315
'0:54.090',-0.350
'0:54.100',-0.440
'0:54.110',-0.515
'0:54.120',-0.570
'0:54.130',-0.600
'0:54.140',-0.580
'0:54.150',-0.600
'0:54.160',-0.595
'0:54.170',-0.685
'0:54.180',-0.910
'0:54.190',-0.485
'0:54.200',0.985
'0:54.210',2.825
'0:54.220',3.090
'0:54.230',0.860
'0:54.240',-0.665
'0:54.250',-0.530
'0:54.260',-0.560
'0:54.270',-0.575
'0:54.280',-0.555
'0:54.290',-0.600
'0:54.300',-0.610
'0:54.310',-0.560
'0:54.320',-0.555
'0:54.330',-0.515
'0:54.340',-0.520
'0:54.350',-0.530
'0:54.360',-0.500
'0:54.370',-0.490
'0:54.380',-0.470
'0:54.390',-0.440
'0:54.400',-0.400
'0:54.410',-0.370
'0:54.420',-0.375
'0:54.430',-0.300
'0:54.440',-0.230
'0:54.450',-0.190
'0:54.460',-0.155
'0:54.470',-0.080
'0:54.480',-0.040
'0:54.490',-0.070
'0:54.500',-0.115
'0:54.510',-0.200
'0:54.520',-0.280
'0:54.530',-0.300
'0:54.540',-0.320
'0:54.550',-0.320
'0:54.560',-0.340
'0:54.570',-0.320
'0:54.580',-0.325
'0:54.590',-0.335
'0:54.600',-0.335
'0:54.610',-0.340
'0:54.620',-0.360
'0:54.630',-0.375
'0:54.640',-0.360
'0:54.650',-0.320
'0:54.660',-0.280
'0:54.670',-0.300
'0:54.680',-0.310
'0:54.690',-0.295
'0:54.700',-0.335
'0:54.710',-0.295
'0:54.720',-0.265
'0:54.730',-0.250
'0:54.740',-0.220
'0:54.750',-0.190
'0:54.760',-0.140
'0:54.770',-0.070
'0:54.780',-0.020
'0:54.790',-0.035
'0:54.800',-0.095
'0:54.810',-0.120
'0:54.820',-0.165
'0:54.830',-0.230
'0:54.840',-0.220
'0:54.850',-0.225
'0:54.860',-0.265
'0:54.870',-0.280
'0:54.880',-0.490
'0:54.890',-0.495
'0:54.900',0.470
'0:54.910',2.280
'0:54.920',3.540
'0:54.930',2.320
'0:54.940',0.190
'0:54.950',-0.280
'0:54.960',-0.140
'0:54.970',-0.220
'0:54.980',-0.240
'0:54.990',-0.260
'0:55.000',-0.240
'0:55.010',-0.215
'0:55.020',-0.200
'0:55.030',-0.165
'0:55.040',-0.155
'0:55.050',-0.150
'0:55.060',-0.180
'0:55.070',-0.135
'0:55.080',-0.060
'0:55.090',-0.075
'0:55.100',-0.095
'0:55.110',-0.080
'0:55.120',-0.065
'0:55.130',0.060
'0:55.140',0.155
'0:55.150',0.155
'0:55.160',0.240
'0:55.170',0.340
'0:55.180',0.320
'0:55.190',0.320
'0:55.200',0.305
'0:55.210',0.210
'0:55.220',0.185
'0:55.230',0.155
'0:55.240',0.040
'0:55.250',0.045
'0:55.260',0.100
'0:55.270',0.030
'0:55.280',-0.020
'0:55.290',0.010
'0:55.300',0.010
'0:55.310',0.040
'0:55.320',0.055
'0:55.330',0.005
'0:55.340',0.010
'0:55.350',0.045
'0:55.360',0.000
'0:55.370',0.030
'0:55.380',0.050
'0:55.390',0.055
'0:55.400',0.085
'0:55.410',0.045
'0:55.420',0.025
'0:55.430',0.050
'0:55.440',0.090
'0:55.450',0.130
'0:55.460',0.175
'0:55.470',0.200
'0:55.480',0.210
'0:55.490',0.300
'0:55.500',0.265
'0:55.510',0.215
'0:55.520',0.130
'0:55.530',0.045
'0:55.540',0.040
'0:55.550',0.040
'0:55.560',0.015
'0:55.570',0.020
'0:55.580',-0.120
'0:55.590',-0.280
'0:55.600',0.385
'0:55.610',2.040
'0:55.620',3.725
'0:55.630',3.260
'0:55.640',0.855
'0:55.650',-0.170
'0:55.660',0.030
'0:55.670',0.055
'0:55.680',0.020
'0:55.690',-0.040
'0:55.700',0.005
'0:55.710',0.040
'0:55.720',0.020
'0:55.730',0.040
'0:55.740',0.020
'0:55.750',0.030
'0:55.760',0.065
'0:55.770',0.105
'0:55.780',0.080
'0:55.790',0.030
'0:55.800',0.090
'0:55.810',0.155
'0:55.820',0.140
'0:55.830',0.140
'0:55.840',0.255
'0:55.850',0.320
'0:55.860',0.335
'0:55.870',0.415
'0:55.880',0.425
'0:55.890',0.450
'0:55.900',0.410
'0:55.910',0.340
'0:55.920',0.280
'0:55.930',0.290
'0:55.940',0.240
'0:55.950',0.200
'0:55.960',0.165
'0:55.970',0.130
'0:55.980',0.155
'0:55.990',0.150
'0:56.000',0.155
'0:56.010',0.165
'0:56.020',0.100
'0:56.030',0.110
'0:56.040',0.125
'0:56.050',0.120
'0:56.060',0.105
'0:56.070',0.085
'0:56.080',0.150
'0:56.090',0.160
'0:56.100',0.070
'0:56.110',0.145
'0:56.120',0.180
'0:56.130',0.150
'0:56.140',0.165
'0:56.150',0.190
'0:56.160',0.240
'0:56.170',0.255
'0:56.180',0.300
'0:56.190',0.400
'0:56.200',0.365
'0:56.210',0.310
'0:56.220',0.300
'0:56.230',0.220
'0:56.240',0.170
'0:56.250',0.165
'0:56.260',0.120
'0:56.270',0.105
'0:56.280',0.080
'0:56.290',-0.175
'0:56.300',0.010
'0:56.310',1.250
'0:56.320',3.160
'0:56.330',3.995
'0:56.340',2.105
'0:56.350',0.280
'0:56.360',0.130
'0:56.370',0.105
'0:56.380',0.080
'0:56.390',0.070
'0:56.400',0.045
'0:56.410',0.110
'0:56.420',0.125
'0:56.430',0.120
'0:56.440',0.085
'0:56.450',0.080
'0:56.460',0.110
'0:56.470',0.160
'0:56.480',0.170
'0:56.490',0.190
'0:56.500',0.180
'0:56.510',0.190
'0:56.520',0.220
'0:56.530',0.300
'0:56.540',0.340
'0:56.550',0.360
'0:56.560',0.410
'0:56.570',0.425
'0:56.580',0.460
'0:56.590',0.475
'0:56.600',0.505
'0:56.610',0.490
'0:56.620',0.385
'0:56.630',0.305
'0:56.640',0.280
'0:56.650',0.285
'0:56.660',0.280
'0:56.670',0.225
'0:56.680',0.180
'0:56.690',0.180
'0:56.700',0.175
'0:56.710',0.190
'0:56.720',0.170
'0:56.730',0.160
'0:56.740',0.165
'0:56.750',0.175
'0:56.760',0.165
'0:56.770',0.200
'0:56.780',0.225
'0:56.790',0.190
'0:56.800',0.155
'0:56.810',0.180
'0:56.820',0.190
'0:56.830',0.160
'0:56.840',0.160
'0:56.850',0.185
'0:56.860',0.220
'0:56.870',0.250
'0:56.880',0.260
'0:56.890',0.295
'0:56.900',0.400
'0:56.910',0.430
'0:56.920',0.370
'0:56.930',0.290
'0:56.940',0.220
'0:56.950',0.185
'0:56.960',0.170
'0:56.970',0.160
'0:56.980',0.125
'0:56.990',0.100
'0:57.000',-0.115
'0:57.010',0.090
'0:57.020',1.325
'0:57.030',3.180
'0:57.040',3.960
'0:57.050',2.005
'0:57.060',0.215
'0:57.070',0.135
'0:57.080',0.130
'0:57.090',0.090
'0:57.100',0.090
'0:57.110',0.080
'0:57.120',0.060
'0:57.130',0.060
'0:57.140',0.080
'0:57.150',0.110
'0:57.160',0.140
'0:57.170',0.105
'0:57.180',0.090
'0:57.190',0.140
'0:57.200',0.110
'0:57.210',0.165
'0:57.220',0.155
'0:57.230',0.165
'0:57.240',0.225
'0:57.250',0.280
'0:57.260',0.340
'0:57.270',0.400
'0:57.280',0.420
'0:57.290',0.510
'0:57.300',0.525
'0:57.310',0.490
'0:57.320',0.440
'0:57.330',0.380
'0:57.340',0.320
'0:57.350',0.265
'0:57.360',0.240
'0:57.370',0.215
'0:57.380',0.190
'0:57.390',0.180
'0:57.400',0.155
'0:57.410',0.140
'0:57.420',0.135
'0:57.430',0.130
'0:57.440',0.155
'0:57.450',0.150
'0:57.460',0.110
'0:57.470',0.120
'0:57.480',0.105
'0:57.490',0.115
'0:57.500',0.135
'0:57.510',0.145
'0:57.520',0.140
'0:57.530',0.140
'0:57.540',0.120
'0:57.550',0.120
'0:57.560',0.130
'0:57.570',0.180
'0:57.580',0.210
'0:57.590',0.170
'0:57.600',0.240
'0:57.610',0.320
'0:57.620',0.290
'0:57.630',0.250
'0:57.640',0.200
'0:57.650',0.100
'0:57.660',0.100
'0:57.670',0.095
'0:57.680',0.060
'0:57.690',0.080
'0:57.700',0.030
'0:57.710',-0.180
'0:57.720',-0.170
'0:57.730',0.795
'0:57.740',2.640
'0:57.750',3.790
'0:57.760',2.370
'0:57.770',0.360
'0:57.780',-0.035
'0:57.790',0.040
'0:57.800',-0.040
'0:57.810',-0.080
'0:57.820',-0.090
'0:57.830',-0.055
'0:57.840',-0.040
'0:57.850',-0.075
'0:57.860',-0.040
'0:57.870',-0.020
'0:57.880',-0.010
'0:57.890',-0.040
'0:57.900',-0.055
'0:57.910',-0.005
'0:57.920',0.010
'0:57.930',0.020
'0:57.940',0.015
'0:57.950',0.025
'0:57.960',0.130
'0:57.970',0.220
'0:57.980',0.230
'0:57.990',0.280
'0:58.000',0.365
'0:58.010',0.405
'0:58.020',0.400
'0:58.030',0.365
'0:58.040',0.240
'0:58.050',0.145
'0:58.060',0.105
'0:58.070',0.140
'0:58.080',0.140
'0:58.090',0.080
'0:58.100',0.015
'0:58.110',0.005
'0:58.120',0.040
'0:58.130',0.050
'0:58.140',0.000
'0:58.150',-0.040
'0:58.160',-0.005
'0:58.170',0.060
'0:58.180',0.055
'0:58.190',0.060
'0:58.200',0.050
'0:58.210',0.020
'0:58.220',0.020
'0:58.230',0.040
'0:58.240',0.090
'0:58.250',0.080
'0:58.260',0.040
'0:58.270',0.050
'0:58.280',0.090
'0:58.290',0.190
'0:58.300',0.170
'0:58.310',0.160
'0:58.320',0.260
'0:58.330',0.290
'0:58.340',0.260
'0:58.350',0.190
'0:58.360',0.090
'0:58.370',0.060
'0:58.380',0.060
'0:58.390',0.030
'0:58.400',-0.005
'0:58.410',-0.020
'0:58.420',-0.265
'0:58.430',-0.135
'0:58.440',1.070
'0:58.450',2.980
'0:58.460',3.900
'0:58.470',2.100
'0:58.480',0.155
'0:58.490',-0.055
'0:58.500',-0.010
'0:58.510',0.015
'0:58.520',0.005
'0:58.530',0.000
'0:58.540',0.015
'0:58.550',0.000
'0:58.560',0.015
'0:58.570',-0.005
'0:58.580',-0.010
'0:58.590',-0.040
'0:58.600',0.000
'0:58.610',0.065
'0:58.620',0.060
'0:58.630',0.090
'0:58.640',0.090
'0:58.650',0.085
'0:58.660',0.150
'0:58.670',0.180
'0:58.680',0.230
'0:58.690',0.300
'0:58.700',0.325
'0:58.710',0.400
'0:58.720',0.460
'0:58.730',0.370
'0:58.740',0.265
'0:58.750',0.280
'0:58.760',0.270
'0:58.770',0.210
'0:58.780',0.140
'0:58.790',0.130
'0:58.800',0.120
'0:58.810',0.140
'0:58.820',0.105
'0:58.830',0.100
'0:58.840',0.080
'0:58.850',0.070
'0:58.860',0.120
'0:58.870',0.065
'0:58.880',0.065
'0:58.890',0.105
'0:58.900',0.130
'0:58.910',0.155
'0:58.920',0.210
'0:58.930',0.220
'0:58.940',0.165
'0:58.950',0.155
'0:58.960',0.145
'0:58.970',0.160
'0:58.980',0.175
'0:58.990',0.180
'0:59.000',0.185
'0:59.010',0.230
'0:59.020',0.280
'0:59.030',0.325
'0:59.040',0.390
'0:59.050',0.380
'0:59.060',0.315
'0:59.070',0.240
'0:59.080',0.140
'0:59.090',0.080
'0:59.100',0.080
'0:59.110',0.080
'0:59.120',0.105
'0:59.130',-0.005
'0:59.140',-0.250
'0:59.150',0.165
'0:59.160',1.630
'0:59.170',3.495
'0:59.180',3.815
'0:59.190',1.650
'0:59.200',0.060
'0:59.210',0.080
'0:59.220',0.065
'0:59.230',0.040
'0:59.240',0.040
'0:59.250',0.090
'0:59.260',0.085
'0:59.270',0.060
'0:59.280',0.050
'0:59.290',0.080
'0:59.300',0.080
'0:59.310',0.090
'0:59.320',0.080
'0:59.330',0.080
'0:59.340',0.110
'0:59.350',0.110
'0:59.360',0.130
'0:59.370',0.180
'0:59.380',0.190
'0:59.390',0.280
'0:59.400',0.330
'0:59.410',0.315
'0:59.420',0.420
'0:59.430',0.460
'0:59.440',0.455
'0:59.450',0.475
'0:59.460',0.410
'0:59.470',0.310
'0:59.480',0.265
'0:59.490',0.225
'0:59.500',0.190
'0:59.510',0.190
'0:59.520',0.185
'0:59.530',0.150
'0:59.540',0.150
'0:59.550',0.135
'0:59.560',0.140
'0:59.570',0.130
'0:59.580',0.100
'0:59.590',0.135
'0:59.600',0.125
'0:59.610',0.100
'0:59.620',0.150
'0:59.630',0.145
'0:59.640',0.125
'0:59.650',0.160
'0:59.660',0.155
'0:59.670',0.170
'0:59.680',0.190
'0:59.690',0.155
'0:59.700',0.120
'0:59.710',0.165
'0:59.720',0.210
'0:59.730',0.280
'0:59.740',0.290
'0:59.750',0.340
'0:59.760',0.385
'0:59.770',0.340
'0:59.780',0.315
'0:59.790',0.260
'0:59.800',0.185
'0:59.810',0.135
'0:59.820',0.110
'0:59.830',0.140
'0:59.840',0.135
'0:59.850',0.060
'0:59.860',-0.200
'0:59.870',0.120
'0:59.880',1.495
'0:59.890',3.400
'0:59.900',3.870
'0:59.910',1.730
'0:59.920',0.100
'0:59.930',0.150
'0:59.940',0.105
'0:59.950',0.040
'0:59.960',0.050
'0:59.970',0.085
'0:59.980',0.050
'0:59.990',0.060
